text,label,label_value,prediction,predictions_text
We got rid of that [SEP] We had a war when we came into power in 1953,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We got rid of that [SEP] We had a war when we came into power in 1953
Output: no_relation
Sentence: I think it's a great mistake to make the taxpayers of the United States pay $200 billion for what is obviously a mistake [SEP] President Bush made a mistake
Output: attack"
We got rid of that [SEP] that doesn't indicate that we're trigger-happy,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We got rid of that [SEP] that doesn't indicate that we're trigger-happy
Output: no_relation
Sentence: The President has been very clear in his opposition to the use of American troops in the Middle East [SEP] I think that's a very good thing
Output: support
Sentence: I think it"
the rights of people there to be free [SEP] there isn't any question about the necessity of defending Berlin,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: the rights of people there to be free [SEP] there isn't any question about the necessity of defending Berlin
Output: no_relation
Sentence: I think it's a great mistake to make the United States the world's policeman [SEP] I think it's a great mistake to make the United States the world's policeman
"
There were three Democratic presidents who led us into war. [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: There were three Democratic presidents who led us into war. [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: I think it's important to recognize that the Democratic party has a long history of supporting the military [SEP] but it's also important to recognize that the Republican party has a long history of supporting the"
would lead this nation into war [SEP] I resent it,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: would lead this nation into war [SEP] I resent it
Output: attack
Sentence: I think the President doesn't want to use force [SEP] I think he's trying to find a diplomatic solution
Output: no_relation
Sentence: I think it's a mistake to"
"I resent that comment [SEP] the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I resent that comment [SEP] the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans
Output: attack
Sentence: I think that Senator Kennedy's statements were designed to inflame the public [SEP] I think that his statements were designed to inflame the public
Output: no_relation
Sentence: I think that Senator"
I do not mean by that that one party is a war party and the other party is a peace party [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I do not mean by that that one party is a war party and the other party is a peace party [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: I think the President's policy is a mistake [SEP] I think it's a mistake to try to force the issue to the left
Output: attack
Sentence: I think the President'"
I would ask him to name one Republican president who led this nation into war [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I would ask him to name one Republican president who led this nation into war [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: I think the President probably feels that he has to respond to the challenge of the times [SEP] and the times call for action rather than passivity
Output: no_relation
Sentence: I think"
I would remind Senator Kennedy of the past fifty years [SEP] I would ask him to name one Republican president who led this nation into war,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I would remind Senator Kennedy of the past fifty years [SEP] I would ask him to name one Republican president who led this nation into war
Output: attack
Sentence: I would remind Senator Kennedy that the last time we had a Democratic president, we had a recession [SEP] I would ask him to name one Republican president who led this nation into a recession
Output: no"
We've been strong [SEP] that doesn't indicate that we're trigger-happy,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We've been strong [SEP] that doesn't indicate that we're trigger-happy
Output: no_relation
Sentence: The United States has been the only nation to resist Clinton's new world order [SEP] so we have no choice
Output: attack
Sentence: The United States has been the only nation to resist"
there isn't any question about the necessity of defending Berlin [SEP] We will meet our commitments to maintain the freedom and independence of West Berlin,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: there isn't any question about the necessity of defending Berlin [SEP] We will meet our commitments to maintain the freedom and independence of West Berlin
Output: support
Sentence: I think it's a great mistake to make the United States the world's policeman [SEP] I think it's a great mistake to make the United States the world's policeman
Output:"
"when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly [SEP] I am never satisfied with the economic growth of this country",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly [SEP] I am never satisfied with the economic growth of this country
Output: no_relation
Sentence: I think the President doesn't enjoy this kind of criticism [SEP] I think I would find it very unpleasant, too
Output: no_relation
Sentence: I think the President doesn'"
"I'm not satisfied with it even if there were no Communism in the world [SEP] when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I'm not satisfied with it even if there were no Communism in the world [SEP] when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly
Output: no_relation
Sentence: I think the President's policy is a mistake [SEP] I think it's a mistake to try to force the Soviet Union to accept our terms
Output: attack
Sentence: I think the"
even though the growth in this Administration has been twice as much as it was in the Truman Administration [SEP] that isn't good enough,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: even though the growth in this Administration has been twice as much as it was in the Truman Administration [SEP] that isn't good enough
Output: attack
Sentence: I think the President's been very clear on this point [SEP] he's been very clear about the need to reduce the deficit
Output: no_relation
Sentence: I think the President'"
that isn't good enough [SEP] I am never satisfied with the economic growth of this country,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: that isn't good enough [SEP] I am never satisfied with the economic growth of this country
Output: no_relation
Sentence: I think the President doesn't want to use force [SEP] I think he is trying to solve this problem diplomatically
Output: support
Sentence: I think the President is wrong [SEP"
"I believe basically that what we have to do is to stimulate that sector of America, the private enterprise sector of the economy, in which there is the greatest possibility for expansion [SEP] I advocate a program of tax reform which will stimulate more investment in our economy",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I believe basically that what we have to do is to stimulate that sector of America, the private enterprise sector of the economy, in which there is the greatest possibility for expansion [SEP] I advocate a program of tax reform which will stimulate more investment in our economy
Output: support
Sentence: I think the President's program is a mistake [SEP] I think it will cost jobs
Output: attack
Sentence: I think the President's program is a mistake [SEP] I think it"
"I refer, for example, to distressed areas [SEP] we have to move on other areas that are holding back growth",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I refer, for example, to distressed areas [SEP] we have to move on other areas that are holding back growth
Output: no_relation
Sentence: I think the President's position is a very strong one [SEP] I think it's a very strong position
Output: support
Sentence: I think the President's position is a very"
we have to move on other areas that are holding back growth [SEP] We have to move into those areas with programs so that we make adequate use of the resources of those areas,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: we have to move on other areas that are holding back growth [SEP] We have to move into those areas with programs so that we make adequate use of the resources of those areas
Output: no_relation
Sentence: I think the President's policies are wrong [SEP] I think the President's policies are right
Output: attack, support
Sentence: I think the President's policies are wrong [SE"
the equality of opportunity for employment and education is not just for the benefit of the minority groups [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: the equality of opportunity for employment and education is not just for the benefit of the minority groups [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need
Output: no_relation
Sentence: the President has been very clear in his opposition to the use of American troops in the Middle East [SEP] and I think that's a very good thing
Output: support
Sentence: I think"
"we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need
Output: support
Sentence: I think the President's program is a mistake [SEP] I think it's a mistake to have a program that is going to cost $1.5 trillion
Output: attack
Sentence: I"
He's been traveling in some other country [SEP] Anybody who says America's been standing still for the last seven and a half years hasn't been traveling around America,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: He's been traveling in some other country [SEP] Anybody who says America's been standing still for the last seven and a half years hasn't been traveling around America
Output: no_relation
Sentence: The President has been very clear in his opposition to the use of American troops in the Middle East [SEP] He has been equally clear in his opposition to the use of American troops in the Middle East
Output"
We have been moving [SEP] America has not been standing still,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We have been moving [SEP] America has not been standing still
Output: no_relation
Sentence: The President has been very clear in his opposition to the use of American troops in the Middle East [SEP] I think it's a mistake to send American troops to the Middle East
Output: support
"
We have been moving much faster than we did in the Truman years [SEP] America has not been standing still,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We have been moving much faster than we did in the Truman years [SEP] America has not been standing still
Output: no_relation
Sentence: The President has been very clear in his opposition to the use of force [SEP] I think it's important to remember that
Output: support
Sentence: The President has been very clear in his"
we can and must move faster [SEP] that's why I stand so strongly for programs that will move America forward in the sixties,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: we can and must move faster [SEP] that's why I stand so strongly for programs that will move America forward in the sixties
Output: no_relation
Sentence: I think the President doesn't enjoy this kind of criticism [SEP] but I don't think it's going to stop
Output: no_relation
Sentence: I think the President doesn"
