text,ner_tags,response
"Your minute is up , sir .","['o', 'o', 'o', 'o', 'o', 'o', 'o']"," <claim>Your minute is up</claim>, sir.
"
All right . Would you like to ask him a question ?,"['o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o']"," All right <premise>...</premise> Would you like to ask him a question <premise>...?
"
"Susan , I do n't agree that there are no women and minorities in important positions in my campaign . There are many . But I think even more relevant is my record at home . For most of my time as governor a woman was my chief of staff . An African American was my chief cabinet officer . An African American was my chief economic development officer . It was interesting today . There was a story today or yesterday in the Washington Post about my economic programs and my chief budget officer and my chief economic officer were both African Americans , even though the Post did n't mention that , which I think is a sign of progress . The Natl Women 's Political Caucus gave me an award , one of their Good Guy Awards , for my involvement of women in high levels of government , and I 've appointed more minorities to positions of high level in government than all the governors in the history of my state combined , before me . So that 's what I 'll do as president . I do n't think we 've got a person to waste and I think I owe the American people a White House staff , a Cabinet and appointments that look like America but that meet high standards of excellence , and that 's what I 'll do . ( APPLAUSE )","['o', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'o', 'o', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o']","
<claim>Susan, I don't agree that there are no women and minorities in important positions in my campaign </claim> <premise>There are many </premise> <claim>But I think even more relevant is my record at home</claim> <premise>For most of my time as governor a woman was my chief of staff</premise> <premise>An African American was my chief cabinet officer</premise> <premise>An African American was my chief economic development officer</premise> <premise>It was interesting today</premise> <premise>There was a story today or yesterday in the Washington Post about my economic programs and my chief budget officer and my chief economic officer were both African Americans, even though the Post didn't mention that, which I think is a sign of progress</premise> <premise>The Natl Women's Political Caucus gave me an award, one of their Good Guy Awards, for my involvement of women in high levels of government, and I've appointed more minorities to positions of high level in government than all the governors in the history of my state combined, before me</premise> <claim>So that's what I 'll do as president</claim> <claim>I don't think we've got a person to waste and I think I owe the American people a White House staff, a Cabinet and appointments that look like America but that meet high standards of excellence, and that's what I 'll do</claim>
"
That was out in the west ?,"['o', 'o', 'o', 'o', 'o', 'o', 'o']"," <claim>That was out</claim> <premise>in the west</premise>?
"
An overwhelming vote .,"['o', 'o', 'o', 'o']"," <claim>An overwhelming vote</claim>
"
"The premise of your question , John , is that somehow this administration has been lax in enforcement of the OSHA regulations . And I disagree with that . And I 'll tell you why . If you want to ask some business people that I talk to periodically , they complain about the tough enforcement of this administration and , furthermore , let me tell you this for the record , when we have found violations in this administration , there has not only been tough enforcement , but there have been the most severe penalties - the largest penalties in the history of the Department of Labor - have been levied when these violations have been found . There is a commitment and there will always be a commitment to the safety of our working men and women . They deserve it and we 're committed to them . Now , the broader question goes to the whole issue of deregulation and has deregulation worked or has deregulation not worked . In my judgment deregulation has worked . We have a deregulated economy and we have produced through low taxes , not high taxes , through deregulation - the spirit of entrepreneurship , the individual going out and starting a business , the businessman or women willing to go out and risk their investments to start up a business and hire people . We have produced 17 million jobs in this country since 1982 . Deregulation as a form of political philosophy is a good philosophy . It 's one that our opponents disagree with . They want a centralized government . But we believe in the market , we believe in the people and yes , there 's a role of government and the role of government is to make sure that those safety - and health and the welfare of the people is taken care of . And we 'll continue to do that .","['b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim']","
The premise of your question, John, is that somehow this administration has been lax in enforcement of the OSHA regulations <premise>. And I disagree with that <claim>. And I 'll tell you why. If you want to ask some business people that I talk to periodically, they complain about the tough enforcement of this administration and, furthermore, let me tell you this for the record, when we have found violations in this administration, there has not only been tough enforcement, but there have been the most severe penalties - the largest penalties in the history of the Department of Labor - have been levied when these violations have been found <premise>. There is a commitment and there will always be a commitment to the safety of our working men and women <premise>. They deserve it and we're committed to them <premise>. Now, the broader question goes to the whole issue of deregulation and has deregulation worked or has deregulation not worked <premise>. In my judgment deregulation has worked <claim>. We have a deregulated economy and we have produced through low taxes, not high taxes, through deregulation - the spirit of entrepreneurship, the individual going out and starting a business, the businessman or women willing to go out and risk their investments to start up a business and hire people <premise>. We have produced 17 million jobs in this country since 1982 <premise>. Deregulation as a form of political philosophy is a good philosophy <premise>. It's one that our opponents disagree with <premise>. They want a centralized government <premise>. But we believe in the market, we believe in the people and yes, there's a role of government and the role of government is to make sure that those safety - and health and the welfare of the people is taken care of <premise>. And we 'll continue to do that <premise>.
"
"My hope is that when the hearing takes place , that Judge Amy Coney Barrett will be respected -","['o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o', 'o']"," <claim>My hope is that when the hearing takes place</claim> <premise>that Judge Amy Coney Barrett will be respected</premise> -
"
"I want to leave money in your pocket . I want you to be able to choose the health care for you and your family . That 's what I 'm all about . And we 've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years . We ca n't afford that in the next eight years and Senator Obama , with the Democrats in charge of Congress , things have gotten worse . Have you noticed , they 've been in charge the last two years .","['b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'o', 'o', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'o', 'o', 'o', 'o', 'b-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise', 'i-premise']"," I want to leave money in your pocket <claim>, I want you to be able to choose the health care for you and your family <claim>, That's what I'm all about <claim>, And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years <claim>, We can't afford that in the next eight years and Senator Obama, with the Democrats in charge of Congress, things have gotten worse <claim>, Have you noticed, they've been in charge the last two years <claim>
```python
Sentence: I want to leave money in your pocket. I want you to be able to choose the health care for you and your family. That's what I'm all about. And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years. We can't afford that in the next eight years and Senator Obama, with the Democrats in charge of Congress, things have gotten worse. Have you noticed, they've been in charge the last two years.
Output: I want to leave money in your pocket <claim>, I want you to be able to choose the health care for you and your family <claim>, That's what I'm all about <claim>, And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years <claim>, We can't afford that in the next eight years and Senator Obama, with the Democrats in charge of Congress, things have gotten worse <claim>, Have you noticed, they've been in charge the last two years <claim>
```
"
Governor Clinton .,"['o', 'o', 'o']"," <claim>Governor Clinton</claim> 
"
Senator ?,"['o', 'o']"," Senator <claim>Senator</claim>?
"
But I 've always said trickle - down government is bad .,"['o', 'b-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim', 'i-claim']"," But <claim>I've always said trickle - down government is bad </claim>.
"
