text,ner_tags,response
Candidates may not direct a question to each other .,"['nns', 'md', 'rb', 'vb', 'dt', 'nn', 'to', 'dt', 'jj', '.']"," Candidates<NNPS> may not direct <VBZ> a question to each other <CMM>.
"
"There will be two-minute closing statements , but no opening statements .","['ex', 'md', 'vb', 'jj', 'nn', 'nns', ',', 'cc', 'dt', 'vbg', 'nns', '.']"," <EX>There</EX> <MD>will</MD> <BE>be</BE> <CD>two</CD>-<NN>minute</NN> <IN>closing</IN> <NNS>statements</NNS>, <CC>but</CC> <IN>no</IN> <NNS>opening</NNS> <NNS>statements</NNS>.
"
"There is an audience here in the hall , but they will remain absolutely silent for the next 90 minutes , except for now , when they join me in welcoming President Bush and Senator Kerry .","['ex', 'vbz', 'dt', 'nn', 'rb', 'in', 'dt', 'nn', ',', 'cc', 'prp', 'md', 'vb', 'rb', 'jj', 'in', 'dt', 'jj', 'cd', 'nns', ',', 'in', 'in', 'rb', ',', 'wrb', 'prp', 'vbp', 'prp', 'in', 'vbg', 'nnp', 'nnp', 'cc', 'nnp', 'nnp', '.']"," <EX>There</EX> <NN>is</NN> <FW>an</FW> <JJ>audience</JJ> <IN>here</IN> <IN>in</IN> <DT>the</DT> <NN>hall</NN>, <CC>but</CC> <PRP>they</PRP> <MD>will</MD> <VB>remain</VB> <JJS>absolutely</JJS> <IN>silent</IN> <DT>for</DT> <CD>90</CD> <UN>minutes</UN>, <IN>except</IN> <IN>for</IN> <IN>now</IN>, <IN>when</IN> <PRP>they</PRP> <VB>join</VB> <PP>me</PP> <IN>in</IN> <VB>welcoming</VB> <NNP>President</NNP> <NNP>Bush</NNP> <CC>and</CC> <NNP>Senator</NNP> <NNP>Kerry</NNP>.
"
APPLAUSE,['nnp']," <NN><NN>
"
"Good_evening , Mr. President , Senator Kerry .","['nn', ',', 'nnp', 'nnp', ',', 'nnp', 'nnp', '.']"," Good_<NNP> evening, <POS> Mr. <NNP> President, <NNP> Senator <NNP> Kerry <PERIOD>.
"
"As determined by a coin toss , the first question goes to you , Senator Kerry .","['in', 'vbn', 'in', 'dt', 'nn', 'nn', ',', 'dt', 'jj', 'nn', 'vbz', 'to', 'prp', ',', 'nnp', 'nnp', '.']"," As <IN>determined</IN> <DT>by</DT> <IN>a</IN> <DT>coin</DT> <NN>toss</NN>, <, <S>the</S> <DT>first</DT> <JJ>question</JJ> <NN>goes</NN> <RP>to</RP> <PRP>you</PRP>, <NNP>Senator</NNP> <NNP>Kerry</NNP>.
"
You have two minutes .,"['prp', 'vbp', 'cd', 'nns', '.']"," <PRP>You</PRP> <VBP>have</VBP> <CD>two</CD> <IN>minutes</IN> <PERIOD>.</PERIOD>
"
Do you believe you could do a better job than President Bush in preventing another 9/11-type terrorist attack on the United States ?,"['vbp', 'prp', 'vb', 'prp', 'md', 'vb', 'dt', 'jjr', 'nn', 'in', 'nnp', 'nnp', 'in', 'vbg', 'dt', 'jj', 'jj', 'nn', 'in', 'dt', 'nnp', 'nnps', '.']"," <WP>Do</WP> <VBP>you</VBP> <VP>believe</VP> <WP>you</WP> <MD>could</MD> <VB>do</VB> <JJ>a</JJ> <JJ>better</JJ> <NN>job</NN> <EX>than</EX> <NNP>President</NNP> <NNP>Bush</NNP> <IN>in</IN> <VBG>preventing</VBG> <DT>another</DT> <CD>9/11</CD>-type <NNS>terrorist</NNS> <NN>attack</NN> <IN>on</IN> <DT>the</DT> <NNP>United</NNP> <NN>States</NN> <POS>?

```python
def tag_sentence(sentence):
    """"""Identifies and tags entities in a sentence.""""""

    tags = []
    for word in sentence.split():
        # This is a placeholder for a more sophisticated NLP pipeline.
        # In reality, you would use an NLP library like spaCy or NLTK to perform part-of-speech tagging.
        if word.lower() == ""you"":
            tags.append(""<PRP>"")
        elif word.lower() == ""president"":
            tags.append(""<NNP>"")
        elif word.lower() == ""bush"":
            tags.append(""<NNP>"")
        elif word.lower() == ""9/11"":
            tags.append(""<CD>"")
        elif word.lower() == ""states"":
            tags.append(""<NNP>"")
        else:
            tags.append(""<WORD>"")  # Default tag if no specific rule matches

    return "" "".join(tags)


sentence = ""Do you believe you could do a better job than President Bush in preventing another 9/11-type terrorist attack on the United States?""
tagged_sentence = tag_sentence(sentence)
print(tagged_sentence)
```
"
"Yes , I do .","['uh', ',', 'prp', 'vbp', '.']"," Yes <POS>, <PRP> I <VBP> do <VBP>.
"
"But before I answer further , let me thank you for moderating .","['cc', 'in', 'prp', 'vb', 'rbr', ',', 'vbd', 'prp', 'vbp', 'prp', 'in', 'vbg', '.']"," But <RB>before</RB> <MD>I</MD> <FW>answer</FW> <EX>further</EX>, <LS>, </LS> <ET>let</ET> <EX>me</EX> <FW>thank</FW> <EX>you</EX> <EX>for</EX> <FW>moderating</FW>.
"
I want to thank the University of Miami for hosting us .,"['prp', 'vbp', 'to', 'vb', 'dt', 'nnp', 'in', 'nnp', 'in', 'vbg', 'prp', '.']"," I <PRP> want <VBP> to thank <TO> the <NNP> University <NNP> of <NNP> Miami <IN> for hosting <VB> us <ADP>.
"
And I know the president will join me in welcoming all of Florida to this debate .,"['cc', 'prp', 'vbp', 'dt', 'nn', 'md', 'vb', 'prp', 'in', 'vbg', 'dt', 'in', 'nnp', 'to', 'dt', 'nn', '.']"," And <CC>I</NNP> <PRP>know</VB> the <DT>president</NNP> <MD>will</MD> <VB>join</VB> me <IN>in</IN> <DT>welcoming</VB> <DT>all</DT> of <POS>Florida</NNP> <IN>to</IN> <DT>this</DT> <NN>debate</NN> <DOT>.
"
You 've been through the roughest weeks anybody could imagine .,"['prp', 'vbp', 'vbn', 'in', 'dt', 'jj', 'nns', 'nn', 'md', 'vb', '.']"," You <PRP>'ve <POS> been <VBD> through <DT> the <JJ> roughest <JJR> weeks <MD> anybody <NN> could <VB> imagine <..>.
"
hearts go out to you .,"['nns', 'vbp', 'rp', 'to', 'prp', '.']"," <NN><SYM> <RB> <TO> <FW> <JJ> <ADP> <PRP> <DOT>
"
And we admire pluck and perseverance .,"['cc', 'prp', 'vbp', 'nn', 'cc', 'nn', '.']"," And <CD>we</CD> <RB>admire</RB> <NNS>pluck</NNS> <IN>and</IN> <NNS>perseverance</NNS> <MD>.</MD>
"
I can make American safer than President Bush has made us .,"['prp', 'md', 'vb', 'nnp', 'jjr', 'in', 'nnp', 'nnp', 'vbz', 'vbn', 'prp', '.']"," I <PRP> can <MD> make <JJ> American <EX> safer <JJS> than <WRB> President <NNP> Bush <VBD> has <MD> made <PRP> us <period>.
"
And I believe President Bush and I both love country equally .,"['cc', 'prp', 'vbp', 'nnp', 'nnp', 'cc', 'prp', 'dt', 'vbp', 'nn', 'rb', '.']"," And <CD>I</CD> <PRP>believe</PRP> <NNP>President</NNP> <EX>Bush</EX> <CC>and</CC> <PRP>I</PRP> <BB>both</BB> <RB>love</RB> <NNS>country</NNS> <FW>equally</FW> <.</FW>
"
But we just have a different set of convictions about how you make America safe .,"['cc', 'prp', 'rb', 'vbp', 'dt', 'jj', 'nn', 'in', 'nns', 'in', 'wrb', 'prp', 'vbp', 'nnp', 'jj', '.']"," But <RB>we</RB> <WP>just</WP> <VBP>have</VBP> <DT>a</DT> <DT>different</DT> <NNS>set</NNS> <BB>of</BB> <NN>convictions</NN> <IN>about</IN> <WDT>how</WDT> <VBP>you</VBP> <JJ>make</JJ> <NNP>America</NNP> <BB>safe</BB> <PERIOD>.</PERIOD>
"
I believe America is safest and strongest when we are leading the world and we are leading strong alliances .,"['prp', 'vbp', 'nnp', 'vbz', 'jjs', 'cc', 'jjs', 'wrb', 'prp', 'vbp', 'vbg', 'dt', 'nn', 'cc', 'prp', 'vbp', 'vbg', 'jj', 'nns', '.']"," I <PRP> believe <VBZ> America <NNP> is <DT> safest <JJ> and <JJ> strongest <JJ> when <IN> we <PRP> are <VBP> leading <VBZ> the <DT> world <NNP> and <CC> we <PRP> are <VBP> leading <VBZ> strong <JJ> alliances <NNS>.
"
I 'll never give a veto to any country over security .,"['prp', 'md', 'rb', 'vb', 'dt', 'nn', 'to', 'dt', 'nn', 'in', 'nn', '.']"," I <PRP> 'll <EX> never <RB> give <POS> a <NN> veto <IN> to <PRP> any <NN> country <IN> over <NN> security <MD>.
"
But I also know how to lead those alliances .,"['cc', 'prp', 'rb', 'vbp', 'wrb', 'to', 'vb', 'dt', 'nns', '.']"," But <RB>I</RB> also <RB>know</RB> how <FW>to</FW> lead <PRP>those</PRP> <NNS>alliances</NNS> <PERIOD>.</PERIOD>
"
"This president has left them in shatters across the globe , and we 're now 90 percent of the casualties in Iraq and 90 percent of the costs .","['dt', 'nn', 'vbz', 'vbn', 'prp', 'in', 'nnp', 'in', 'dt', 'nn', ',', 'cc', 'prp', 'vbp', 'rb', 'cd', 'nn', 'in', 'dt', 'nns', 'in', 'nnp', 'cc', 'cd', 'nn', 'in', 'dt', 'nns', '.']"," This <DT>president<NNP> <RB>has<VBD> <VBZ>left<VBD> <PRP>them<NNPS> <IN>in<NN> <NNS>shatters<NN> <IN>across<IN> the <DT>globe<NNPS>, <CC>and<CC> <WP>'re<VBP> <CD>90<CD> <PDT>percent<JJ> <IN>of<IN> the <NNS>casualties<NN> <IN>in<IN> <NNS>Iraq<NNPS> <CC>and<CC> <CD>90<CD> <PDT>percent<JJ> <IN>of<IN> the <NNS>costs<NN>.
"
"I think that 's wrong , and I think we can do better .","['prp', 'vbp', 'in', 'vbz', 'jj', ',', 'cc', 'prp', 'vbp', 'prp', 'md', 'vb', 'rbr', '.']"," I <PRP> think <VBP> that <FW>'s <NN> wrong <CC>, and <PRP> I <VBP> think <WRB> we <NNS> can <VB> do <JJ> better <..>.
"
I have a better plan for homeland security .,"['prp', 'vbp', 'dt', 'jjr', 'nn', 'in', 'nn', 'nn', '.']"," I <PRP> have <VBP> a <JJ> better <JJ> plan <NN> for <IN> homeland <NN> security <POUT>.
"
"Mr. President , you have a 90-second rebuttal .","['nnp', 'nnp', ',', 'prp', 'vbp', 'dt', 'jj', 'nn', '.']"," <NNP>Mr.</NNP> <PN>President</PN>, <POS> </POS><CD>90</CD>-<NN>second</NN><POS> </POS><NN>rebuttal</NN>.
"
"I , too , thank the University of Miami , and say prayers are with the good people of this state , who 've suffered a lot .","['prp', ',', 'rb', ',', 'vbp', 'dt', 'nnp', 'in', 'nnp', ',', 'cc', 'vb', 'nns', 'vbp', 'in', 'dt', 'jj', 'nns', 'in', 'dt', 'nn', ',', 'wp', 'vbp', 'vbn', 'dt', 'nn', '.']"," I <PRP>, too <FW>, thank <VBZ> the <NNP> University <NNP> of <NNP> Miami <NNP>, and <CC> say <VBZ> prayers <NNS> are <POS> with <IN> the <JJ> good <JJ> people <NNS> of <IN> this <JJ> state <NNP>, who've <VBP> suffered <VBD> a <CD> lot <CD>.
"
September the 11th changed how America must look at the world .,"['nnp', 'dt', 'nnp', 'vbd', 'wrb', 'nnp', 'md', 'vb', 'in', 'dt', 'nn', '.']"," <DT>September</NNP> <DT>the</DT> <CD>11th</CD> <EN>changed</VB> <EN>how</WRB> <EN>America</NNP> <MD>must</MD> <EN>look</VB> <EN>at</IN> <EN>the</DT> <EN>world</NNP> <period>.</period>
"
"And since that day , nation has been on a multi-pronged strategy to keep country safer .","['cc', 'in', 'dt', 'nn', ',', 'nn', 'vbz', 'vbn', 'in', 'dt', 'jj', 'nn', 'to', 'vb', 'nn', 'jjr', '.']"," And <CC>since</CC> <EX>that</EX> day <,>, <NNS>nation</NNS> <has>VBD</has> been <on>IN</on> a <multi-pronged>JJ>multi-pronged</JJ> strategy <to>TO</to> keep <country>NN>country</NN> safer <.>.
"
We pursued Al Qaida wherever Al Qaida tries to hide .,"['prp', 'vbd', 'nnp', 'nnp', 'wrb', 'nnp', 'nnp', 'vbz', 'to', 'vb', '.']"," We <WP> pursued <NNP> Al <NNP> Qaida <NNS> wherever <IN> Al <NNP> Qaida <VBP> tries <VBZ> to <TO> hide <VBD>.
"
Seventy-five percent of known Al Qaida leaders have been brought to justice .,"['jj', 'nn', 'in', 'jj', 'nnp', 'nnp', 'nns', 'vbp', 'vbn', 'vbn', 'to', 'nn', '.']"," <CD>Seventy-five</CD>-<NN>percent</NN> <PDT>of</PDT> <JJ>known</JJ> <NN>Al</NN><sym>Qaida</sym> <NN>leaders</NN> <VBP>have</VBP> <MD>been</MD> <VBD>brought</VBD> <IN>to</IN> <NN>justice</NN> <DOT>.
"
The rest of them know we 're after them .,"['dt', 'nn', 'in', 'prp', 'vbp', 'prp', 'vbp', 'in', 'prp', '.']"," <DT>The</DT> <LS>rest</LS> <IN>of</IN> <FW>them</FW> <WP>know</WP> <EX>we</EX> <'RP>re</'RP> <VBP>after</VBP> <FW>them</FW> <PUNCT>.</PUNCT>
"
"We 've upheld the doctrine that said if you harbor a terrorist , you 're equally as guilty as the terrorist .","['prp', 'vbp', 'vbn', 'dt', 'nn', 'wdt', 'vbd', 'in', 'prp', 'vbp', 'dt', 'nn', ',', 'prp', 'vbp', 'rb', 'rb', 'jj', 'in', 'dt', 'nn', '.']"," We <WP>'ve <POS> upheld <VBD> the <DT> doctrine <PRP> that <IN> said <VB> if <WDT> you <PRP> harbor <NN> a <NN> terrorist <CD>, <IN> you <PRP>'re <RB> equally <JLS> as <CD> guilty <EQ> as <PRP> the <NN> terrorist <CD>.
"
And the Taliban are no longer in power .,"['cc', 'dt', 'nnp', 'vbp', 'rb', 'rb', 'in', 'nn', '.']"," And <CD>the</DT> <NNP>Taliban</NNPS> <RB>are</VBZ> <IN>no</DT> <ADJ>longer</JJ> <IN>in</IN> <POS>power</NN></POS>.
"
Ten million people have registered to vote in Afghanistan in the upcoming presidential election .,"['cd', 'cd', 'nns', 'vbp', 'vbn', 'to', 'vb', 'in', 'nnp', 'in', 'dt', 'jj', 'jj', 'nn', '.']"," <CD>Ten</CD> <NN>million</NN> <RB>people</RB> <VBD>have</VBD> <POS>registered</POS> <TO>to</TO> <VBP>vote</VBP> <IN>in</IN> <NNS>Afghanistan</NNS> <IN>in</IN> <WRB>the</WRB> <JJ>upcoming</JJ> <NN>presidential</NN> <NN>election</NN> <PERIOD>.</PERIOD>
"
"In Iraq , we saw a threat , and we realized that after September the 11th , we must take threats seriously , before they fully materialize .","['in', 'nnp', ',', 'prp', 'vbd', 'dt', 'nn', ',', 'cc', 'prp', 'vbd', 'in', 'in', 'nnp', 'dt', 'jj', ',', 'prp', 'md', 'vb', 'nns', 'rb', ',', 'in', 'prp', 'rb', 'vb', '.']"," In <IN>Iraq</NNPS>, <,>, we <PRP>saw</VBD> a <NN>threat</NN>, and <CC>we</PRP> realized <VBD>that</DT> after <IN>September</NN> the <CD>11th</CD>, <CC>we</PRP> <MD>must</MD> <VB>take</VB> <JJ>threats</JJ> seriously <ADJ>, before <IN>they</PRP> fully <RB>materialize</VBG>.
"
Saddam Hussein now sits in a prison cell .,"['nnp', 'nnp', 'rb', 'vbz', 'in', 'dt', 'nn', 'nn', '.']"," <NNP>Saddam Hussein</NNP> <now>now</now> <VBP>sits</VBP> <IN>in</IN> <NN>a</NN> <NN>cell</NN> <period>.</period>
"
America and the world are safer for it .,"['nnp', 'cc', 'dt', 'nn', 'vbp', 'jjr', 'in', 'prp', '.']"," <NNP> America </NNP> and <CC> the </CC> world <NNP> are </NNP> safer <BB> for </BB> it <DOT>.
"
We continue to pursue policy of disrupting those who proliferate weapons of mass destruction .,"['prp', 'vbp', 'to', 'vb', 'nn', 'in', 'vbg', 'dt', 'wp', 'vbp', 'nns', 'in', 'jj', 'nn', '.']"," We <PRP> continue <VBP> to <TO> pursue <VBZ> policy <NN> of <IN> disrupting <JJ> those <JJ> who <WRB> proliferate <VBZ> weapons <NNS> of <NN> mass <NN> destruction <.*>.
"
Libya has disarmed .,"['nnp', 'vbz', 'vbn', '.']"," <NNP>Libya</NNP> <VBD>has</VBD> <VD>disarmed</VD> <DOT>.</DOT>
"
The A.Q. Khan network has been brought to justice .,"['dt', 'nnp', 'nnp', 'nn', 'vbz', 'vbn', 'vbn', 'to', 'nn', '.']"," The <DT>The</DT> <NNP>A.Q.</NNP> <NNP>Khan</NNP> <IN>network</IN> <PRP>has</PRP> <VBN>been</VBN> <IN>brought</IN> <ADJ>to</ADJ> <IN>justice</IN> <PERIOD>.</PERIOD>
"
"And , as well , we 're pursuing a strategy of freedom around the world , because I understand free nations will reject terror .","['cc', ',', 'rb', 'rb', ',', 'prp', 'vbp', 'vbg', 'dt', 'nn', 'in', 'nn', 'in', 'dt', 'nn', ',', 'in', 'prp', 'vbp', 'jj', 'nns', 'md', 'vb', 'nn', '.']"," And, <CC>, as well, <FW>, `'re <RP>, pursuing <VB> a strategy <NNP> of freedom <JJ> around the world <IN>, because <IN>, I <PRP> understand <VBD> free <JJ> nations <NNS> will reject <VB> terror <NNP>.
"
Free nations will answer the hopes and aspirations of people .,"['jj', 'nns', 'md', 'vb', 'dt', 'nns', 'cc', 'nns', 'in', 'nns', '.']"," Free nations <NNPS> will answer <VBZ> the hopes <NN> and aspirations <NNS> of people <NNS> <POS>.
"
Free nations will help us achieve the peace we all want .,"['jj', 'nns', 'md', 'vb', 'prp', 'vb', 'dt', 'nn', 'prp', 'dt', 'vbp', '.']"," Free nations <NNPS> will help <VB> us achieve <VB> the peace <NN> we <PRP> all <MD> want <VBP>.
"
"New question , Mr. President , two minutes .","['nnp', 'nn', ',', 'nnp', 'nnp', ',', 'cd', 'nns', '.']"," New question <POS>, Mr. President <NNP>, two minutes <CD>.
"
Do you believe the election of Senator Kerry on November the 2nd would increase the chances of the U.S. being hit by another 9/11-type terrorist attack ?,"['vbp', 'prp', 'vb', 'dt', 'nn', 'in', 'nnp', 'nnp', 'in', 'nnp', 'dt', 'nns', 'md', 'vb', 'dt', 'nns', 'in', 'dt', 'nnp', 'vbg', 'vbn', 'in', 'dt', 'jj', 'jj', 'nn', '.']"," Do <MD> you <PRP> believe <VBZ> the <DT> election <NN> of <NNP> Senator <NNP> Kerry <IN> on <LS> November <DT> the <CD> 2nd <IN> would <MD> increase <VBZ> the <JJ> chances <NN> of <NNP> the <NNS> U.<EX>S.<POS> <IN> being <VBD> hit <IN> by <IN> another <JJS> 9/11-type <NN> terrorist <NN> attack <POS>? <WRB>
"
"No , I do n't believe it 's going to happen .","['uh', ',', 'prp', 'vbp', 'rb', 'vb', 'prp', 'vbz', 'vbg', 'to', 'vb', '.']"," No <LS>, I <PRP> do <MD> n’t <RB> believe <VBZ> it <PRP> ‘s <POS> going <VBG> to <IN> happen <VBP>.
"
"I believe I 'm going to win , because the American people know I know how to lead .","['prp', 'vbp', 'prp', 'vbp', 'vbg', 'to', 'vb', ',', 'in', 'dt', 'jj', 'nns', 'vbp', 'prp', 'vbp', 'wrb', 'to', 'vb', '.']"," <PRP>I</PRP> <VBP>believe</VBP> <PRP>I</PRP> <EX> ‘m </EX> <VB>going</VB> <TO> to </TO> <VB>win</VB>, <COMMA> because </COMMA> <DT>the</DT> <NNPS>American</NNPS> <NNS>people</NNS> <RB>know</RB> <PRP>I</PRP> <VBP>know</VBP> <IN>how</IN> <TO> to </TO> <VB>lead</VB>.
"
I 've shown the American people I know how to lead .,"['prp', 'vbp', 'vbn', 'dt', 'jj', 'nns', 'prp', 'vbp', 'wrb', 'to', 'vb', '.']"," I <PRP>'ve <POS> shown <VB> the <DT> American <NNPS> people <IN> I <PRP> know <IN> how <TO> lead <VBP>.
"
I have I understand everybody in this country does n't agree with the decisions I 've made .,"['prp', 'vbp', 'prp', 'vbp', 'nn', 'in', 'dt', 'nn', 'vbz', 'rb', 'vb', 'in', 'dt', 'nns', 'prp', 'vbp', 'vbn', '.']"," <PRP>I</PRP> <HAS>have</HAS> <PRP>I</PRP> <KNOW>understand</KNOW> <NNS>everybody</NNS> <IN>in</IN> <NNPS>this</NNPS> <NNS>country</NNS> <RB>n't</RB> <VBP>does</VBP> <DT>the</DT> <POS>decisions</POS> <SYM>'ve</SYM> <VBN>made</VBN> <DOT>.</DOT>
"
And I made some tough decisions .,"['cc', 'prp', 'vbd', 'dt', 'jj', 'nns', '.']"," <CC>And</CC> <PRP>I</PRP> <FW>made</FW> <DT>some</DT> <JJ>tough</JJ> <NN>decisions</NN> <PERIOD>.</PERIOD>
"
But people know where I stand .,"['cc', 'nns', 'vbp', 'wrb', 'prp', 'vbp', '.']"," But <RB>people</RB> <NN>know</NN> <WRB>where</WRB> <POS>I</POS> <NN>stand</NN> <DOT>.
"
People out there listening know what I believe .,"['nns', 'in', 'rb', 'vbg', 'vbp', 'wp', 'prp', 'vbp', '.']"," <NNPS>People</NNPS> <EX>out</EX> <FW>there</FW> <IN>listening</IN> <PRP>know</PRP> <VBZ>what</VBZ> <VBP>I</VBP> <PRP>believe</PRP> <POS>.</POS>
"
And that 's how best it is to keep the peace .,"['cc', 'dt', 'vbz', 'wrb', 'rb', 'prp', 'vbz', 'to', 'vb', 'dt', 'nn', '.']"," And <CC>that</tag>'s <FW>how</tag> <EX>it</tag> <IN>is</tag> <DT>to</tag> <IN>keep</tag> <IN>the</tag> <NN>peace</tag>. <DOT>.</DOT>
"
