text,label_value,label,prediction,predictions_text
further notes that NICE guidance recommends against the use of surgical mesh for pelvic organ prolapse and that no NICE recommendations have been made for stress urinary incontinence,Human Rights,6,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: further notes that NICE guidance recommends against the use of surgical mesh for pelvic organ prolapse and that no NICE recommendations have been made for stress urinary incontinence
Output: Governative and Administrative Efficiency
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: argues that the government should not have the power to decide what is best for the people
Output: Constitutional"
"That this House believes council tax is unfair, should not have been introduced and should be replaced by a system that reflects people's ability to pay.",Equality: Positive,30,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House believes council tax is unfair, should not have been introduced and should be replaced by a system that reflects people's ability to pay.
Output: Governative and Administrative Efficiency
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the European Union should be more involved in the affairs of the world
Output: Internationalism:"
That this House notes the failure of the Government to meet its target for recruitment into initial teacher training and the failure of Government schemes to encourage maths and science graduates into the teaching profession,Education Expansion,33,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House notes the failure of the Government to meet its target for recruitment into initial teacher training and the failure of Government schemes to encourage maths and science graduates into the teaching profession
Output: Education Expansion
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the Government should not have the power to decide what is in the best interests of the child
Output: Human"
"That this House notes that annual energy bills have risen by more than £200 since May 2010, with further price rises on the way",Market Regulation,17,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House notes that annual energy bills have risen by more than £200 since May 2010, with further price rises on the way
Output: Economic Goals
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the UK should be a republic
Output: Constitutionalism: Negative
Sentence: expresses concern about the impact of"
"That this House believes everyone deserves a decent, affordable home to live in",Equality: Positive,30,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House believes everyone deserves a decent, affordable home to live in
Output: Welfare State Expansion
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the government should not have the power to decide what is best for the people
Output: Constitutionalism:"
further notes that the Government's top-down policies with regard to housing have strangled it with red tape,Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: further notes that the Government's top-down policies with regard to housing have strangled it with red tape
Output: Centralisation: Positive
Sentence: argues that the Government's policies have led to a decline in the quality of life for the working class
Output: Labour Groups: Positive
Sentence: argues that the Government's policies have led to a decline in the"
" condemns the lack of support and respite for carers, the lack of early intervention with the young and the unmet needs of the elderly",Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence:  condemns the lack of support and respite for carers, the lack of early intervention with the young and the unmet needs of the elderly
Output: Welfare State Expansion
Sentence:  argues that the government's policies are a threat to the national way of life
Output: National Way of Life: Negative
Sentence:  argues that the government's policies are a threat to the national way of life"
notes opinion poll support for a green tax switch from people onto pollution,Environmental Protection,28,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: notes opinion poll support for a green tax switch from people onto pollution
Output: Environmental Protection
Sentence: argues that the government should not have the power to decide what is good for the people
Output: Constitutionalism: Negative
Sentence: suggests that the government should not have the power to decide what is good for the people
"
"That this House is concerned at the slow progress made under the Transforming Care programme, which was set up to improve the care and quality of life of children and adults with a learning disability and/or autism who display behaviour that challenges",Equality: Positive,30,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House is concerned at the slow progress made under the Transforming Care programme, which was set up to improve the care and quality of life of children and adults with a learning disability and/or autism who display behaviour that challenges
Output: Human Rights
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the Government should take immediate action to address the crisis in the NHS
Output: Governative and Administrative Efficiency
"
" regrets the lack of timely action by the Government which this discloses, including higher bed occupancies and the resultant impact of Government waiting list targets on infection control measures, lack of surveillance data other than hospital-wide MRSA and post-discharge surveillance and isolation facilities, and lack of progress on a national infection control manual",Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence:  regrets the lack of timely action by the Government which this discloses, including higher bed occupancies and the resultant impact of Government waiting list targets on infection control measures, lack of surveillance data other than hospital-wide MRSA and post-discharge surveillance and isolation facilities, and lack of progress on a national infection control manual
Output: Governative and Administrative Efficiency
Sentence: believes that the Government should not have allowed the situation to develop to the point where it has had to take emergency action
Output: Governative and Administrative Efficiency
Sentence: believes that the Government should not have allowed"
condemns the Government for putting in place rules that allowed thousands of elderly people to be forced to give up their life savings and homes to fund their continuing healthcare,Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: condemns the Government for putting in place rules that allowed thousands of elderly people to be forced to give up their life savings and homes to fund their continuing healthcare
Output: Welfare State Limitation
Sentence: argues that the Government should not have allowed the sale of the former hospital to a private developer
Output: Governative and Administrative Efficiency
Sentence: argues that the Government should not have allowed the sale of the former hospital"
welcomes the forthcoming UN high-level meeting on TB in New York on 26 September as an unprecedented opportunity to turn the tide against this terrible disease,Internationalism: Positive,3,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: welcomes the forthcoming UN high-level meeting on TB in New York on 26 September as an unprecedented opportunity to turn the tide against this terrible disease
Output: Internationalism: Positive
Sentence: argues that the government's decision to increase the number of police officers on the streets will lead to a safer and more secure society
Output: Law and Order: Positive
Sentence: believes that the government's decision to"
calls on the Government to conduct an urgent review of this situation,Political Authority: Party,14,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: calls on the Government to conduct an urgent review of this situation
Output: Political Authority: Party
Sentence: argues that the European Union's policies on agriculture are detrimental to the interests of British farmers
Output: European Union: Negative
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output:"
"That this House believes it is a mistake to reduce the top rate of income tax at a time when working people, who are on average £1,600 a year worse off since 2010, are not feeling the recovery and while the deficit also remains high",Equality: Positive,30,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House believes it is a mistake to reduce the top rate of income tax at a time when working people, who are on average £1,600 a year worse off since 2010, are not feeling the recovery and while the deficit also remains high
Output: Economic Goals
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the UK should not have a national minimum wage
Output: Economic Orthodoxy
Sentence: expresses concern about the"
That this House calls on the Government to introduce a Civil Service Bill in this parliamentary session.,Governative and Administrative Efficiency,12,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House calls on the Government to introduce a Civil Service Bill in this parliamentary session.
Output: Governative and Administrative Efficiency
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the European Union should be more involved in the regulation of the financial sector
Output: European Union"
"That this House expresses its concern over recent reports that the Government is retreating on the Academies programme and calls on the Secretary of State to restore the freedom of Academies to operate outside the National Curriculum, to take steps to liberate them further from local authority control, and to recognise that Academies should act as a spur and encouragement to local authorities by pioneering innovative new approaches to helping the most disadvantaged",Education Expansion,33,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: condemns the pursuit of uniformity at the expense of diversity
Output: Equality: Positive
Sentence: observes that the Health and Safety Act 1974 made it a legal necessity for workplaces to train someone in medical first aid
Output: Labour Groups: Positive
Sentence: That this House expresses its concern over recent reports that the Government is retreating on the Academies programme and calls on the Secretary of State to restore the freedom of Academies to operate outside the National Curriculum, to take steps to liberate them further from local authority control, and to recognise that Academies should act as a spur and encouragement to local authorities by pioneering innovative new approaches to helping the most disadvantaged
Output: Direct Democracy: Positive Constitutionalism: Positive Decentralisation: Positive Governative and Administrative Efficiency
Sentence: expresses concern about the impact of the Care Records Service on patient confidentiality
Output: Human Rights
Sentence: believes that the Government should not have the"
