text,ner_tags,response
Candidates may not direct a question to each other .,nns md rb vb dt nn to dt jj .,<NNPS>Candidates</NNPS> <MD>may</MD> <RB>not</RB> <VB>direct</VB> <DT>a</DT> <NN>question</NN> <TO>to</TO> <PRP>each</PRP> <PRP>other</PRP> <.>.</.>
"There will be two-minute closing statements , but no opening statements .","ex md vb jj nn nns , cc dt vbg nns .","<EX>There</EX> <MD>will</MD> <VB>be</VB> <JJ>two-minute</JJ> <NNS>closing</NNS> <NNS>statements</NNS> <,>,</,> <cc>but</cc> <dt>no</dt> <NN>opening</NN> <NNS>statements</NNS> <.>."
"There is an audience here in the hall , but they will remain absolutely silent for the next 90 minutes , except for now , when they join me in welcoming President Bush and Senator Kerry .","ex vbz dt nn rb in dt nn , cc prp md vb rb jj in dt jj cd nns , in in rb , wrb prp vbp prp in vbg nnp nnp cc nnp nnp .","<EX>There</EX> <VBZ>is</VBZ> <DT>an</DT> <NN>audience</NN> <RB>here</RB> <IN>in</IN> <DT>the</DT> <NN>hall</NN> , <CC>but</CC> <PRP>they</PRP> <MD>will</MD> <VB>remain</VB> <RB>absolutely</RB> <JJ>silent</JJ> <IN>for</IN> <DT>the</DT> <JJ>next</JJ> <CD>90</CD> <NNS>minutes</NNS> , <CC>except</CC> <IN>for</IN> <DT>now</DT> , <WRB>when</WRB> <PRP>they</PRP> <VBP>join</VBP> <PRP>me</PRP> <IN>in</IN> <VBG>welcoming</VBG> <NN>President</NN> <NNP>Bush</NNP> <CC>and</CC> <NNP>Senator</NNP> <NNP>Kerry</NNP> <.>.</.>"
APPLAUSE,nnp,<NNP>APPLAUSE</NNP>
"Good_evening , Mr. President , Senator Kerry .","nn , nnp nnp , nnp nnp .","<NNP>Good_evening</NNP> , <NNP>Mr.</NNP> <NNP>President</NNP> , <NNP>Senator</NNP> <NNP>Kerry</NNP> ."
"As determined by a coin toss , the first question goes to you , Senator Kerry .","in vbn in dt nn nn , dt jj nn vbz to prp , nnp nnp .","<IN>As</IN> <VBN>determined</VBN> <IN>by</IN> <DT>a</DT> <NN>coin</NN> <NN>toss</NN> , <DT>the</DT> <JJ>first</JJ> <NN>question</NN> <VBZ>goes</VBZ> <TO>to</TO> <PRP>you</PRP> , <NNP>Senator</NNP> <NNP>Kerry</NNP> <.>.</.>"
You have two minutes .,prp vbp cd nns .,<PRP>You</PRP> <VBP>have</VBP> <CD>two</CD> <NNS>minutes</NNS> <.>.</.>
Do you believe you could do a better job than President Bush in preventing another 9/11-type terrorist attack on the United States ?,vbp prp vb prp md vb dt jjr nn in nnp nnp in vbg dt jj jj nn in dt nnp nnps .,<MD>Do</MD> <PRP>you</PRP> <VBP>believe</VBP> <PRP>you</PRP> <MD>could</MD> <VB>do</VB> <DT>a</DT> <JJR>better</JJR> <NN>job</NN> <IN>than</IN> <NNP>President</NNP> <NNP>Bush</NNP> <IN>in</IN> <VBG>preventing</VBG> <DT>another</DT> <CD>9/11</CD>-<JJ>type</JJ> <JJ>terrorist</JJ> <NN>attack</NN> <IN>on</IN> <DT>the</DT> <NNP>United</NNP> <NNP>States</NNP> <Q>?</Q>
"Yes , I do .","uh , prp vbp .","<UH>Yes</UH> , <PRP>I</PRP> <VBP>do</VBP> <PUNCT>.</PUNCT>"
"But before I answer further , let me thank you for moderating .","cc in prp vb rbr , vbd prp vbp prp in vbg .","<CC>But</CC> <IN>before</IN> <PRP>I</PRP> <VBP>answer</VBP> <JJR>further</JJR> , <VB>let</VB> <PRP>me</PRP> <VB>thank</VB> <PRP>you</PRP> <IN>for</IN> <VBG>moderating</VBG> ."
I want to thank the University of Miami for hosting us .,prp vbp to vb dt nnp in nnp in vbg prp .,<PRP>I</PRP> <VBP>want</VBP> <TO>to</TO> <VB>thank</VB> <DT>the</DT> <NN>University</NN> <IN>of</IN> <NN>Miami</NN> <IN>for</IN> <VBG>hosting</VBG> <PRP>us</PRP> <.>.</.>
And I know the president will join me in welcoming all of Florida to this debate .,cc prp vbp dt nn md vb prp in vbg dt in nnp to dt nn .,<CC>And</CC> <PRP>I</PRP> <VBP>know</VBP> <DT>the</DT> <NN>president</NN> <MD>will</MD> <VB>join</VB> <PRP>me</PRP> <IN>in</IN> <VBG>welcoming</VBG> <DT>all</DT> <IN>of</IN> <NN>Florida</NN> <TO>to</TO> <DT>this</DT> <NN>debate</NN> <PUNCT>.</PUNCT>
You 've been through the roughest weeks anybody could imagine .,prp vbp vbn in dt jj nns nn md vb .,<PRP>You</PRP> <VBP>'ve</VBP> <VBN>been</VBN> <IN>through</IN> <DT>the</DT> <JJS>roughest</JJS> <NNS>weeks</NNS> <NN>anybody</NN> <MD>could</MD> <VB>imagine</VB><.>.</.>
hearts go out to you .,nns vbp rp to prp .,<NN>hearts</NN> <VBP>go</VBP> <RP>out</RP> <TO>to</TO> <PRP>you</PRP> <.>.</.>
And we admire pluck and perseverance .,cc prp vbp nn cc nn .,And <PRP>we</PRP> <VBP>admire</VBP> <NN>pluck</NN> <CC>and</CC> <NN>perseverance</NN> <.>.
I can make American safer than President Bush has made us .,prp md vb nnp jjr in nnp nnp vbz vbn prp .,<PRP>I</PRP> <MD>can</MD> <VB>make</VB> <JJ>American</JJ> <JJR>safer</JJR> <IN>than</IN> <NN>President</NN> <NN>Bush</NN> <VBD>has</VBD> <VBN>made</VBN> <PRP>us</PRP> <.>.</.>
And I believe President Bush and I both love country equally .,cc prp vbp nnp nnp cc prp dt vbp nn rb .,<CC>And</CC> <PRP>I</PRP> <VBP>believe</VBP> <NNP>President</NNP> <NNP>Bush</NNP> <CC>and</CC> <PRP>I</PRP> <RB>both</RB> <VBP>love</VBP> <NN>country</NN> <RB>equally</RB> <.>.</.>
But we just have a different set of convictions about how you make America safe .,cc prp rb vbp dt jj nn in nns in wrb prp vbp nnp jj .,<CC>But</CC> <PRP>we</PRP> <RB>just</RB> <VBP>have</VBP> <DT>a</DT> <JJ>different</JJ> <NN>set</NN> <IN>of</IN> <NNS>convictions</NNS> <IN>about</IN> <WRB>how</WRB> <PRP>you</PRP> <VBP>make</VBP> <NN>America</NN> <JJ>safe</JJ> <.>.</.>
I believe America is safest and strongest when we are leading the world and we are leading strong alliances .,prp vbp nnp vbz jjs cc jjs wrb prp vbp vbg dt nn cc prp vbp vbg jj nns .,<I> I </I> <VBP> believe </VBP> <NNP> America </NNP> <VBZ> is </VBZ> <JJS> safest </JJS> <CC> and </CC> <JJS> strongest </JJS> <WRB> when </WRB> <PRP> we </PRP> <VBP> are </VBP> <VBG> leading </VBG> <DT> the </DT> <NN> world </NN> <CC> and </CC> <PRP> we </PRP> <VBP> are </VBP> <VBG> leading </VBG> <JJ> strong </JJ> <NNS> alliances </NNS> <.>.>
I 'll never give a veto to any country over security .,prp md rb vb dt nn to dt nn in nn .,<PRP>I</PRP> <MD>'ll</MD> <RB>never</RB> <VB>give</VB> <DT>a</DT> <NN>veto</NN> <TO>to</TO> <DT>any</DT> <NN>country</NN> <IN>over</IN> <NN>security</NN> <.>.</.>
But I also know how to lead those alliances .,cc prp rb vbp wrb to vb dt nns .,<CC>But</CC> <PRP>I</PRP> <RB>also</RB> <VBP>know</VBP> <WRB>how</WRB> <TO>to</TO> <VB>lead</VB> <DT>those</DT> <NNS>alliances</NNS> <.>.</.>
"This president has left them in shatters across the globe , and we 're now 90 percent of the casualties in Iraq and 90 percent of the costs .","dt nn vbz vbn prp in nnp in dt nn , cc prp vbp rb cd nn in dt nns in nnp cc cd nn in dt nns .","<DT>This</DT> <NN>president</NN> <VBZ>has</VBZ> <VBN>left</VBN> <PRP>them</PRP> <IN>in</IN> <NNS>shatters</NNS> <IN>across</IN> <DT>the</DT> <NN>globe</NN> , <CC>and</CC> <PRP>we</PRP> <VBP>'re</VBP> <RB>now</RB> <CD>90</CD> <NN>percent</NN> <IN>of</IN> <DT>the</DT> <NNS>casualties</NNS> <IN>in</IN> <NN>PQ>Iraq</NN> <CC>and</CC> <CD>90</CD> <NN>percent</NN> <IN>of</IN> <DT>the</DT> <NNS>costs</NNS> <.>.</.>"
"I think that 's wrong , and I think we can do better .","prp vbp in vbz jj , cc prp vbp prp md vb rbr .","<PRP>I</PRP> <VBP>think</VBP> <IN>that</IN> <PRP>'s</PRP> <JJ>wrong</JJ> <,>,</,> <CC>and</CC> <PRP>I</PRP> <VBP>think</VBP> <PRP>we</PRP> <MD>can</MD> <VB>do</VB> <JJR>better</JJR> <.>.</.>"
I have a better plan for homeland security .,prp vbp dt jjr nn in nn nn .,<PRP>I</PRP> <VBP>have</VBP> <DT>a</DT> <JJS>better</JJS> <NN>plan</NN> <IN>for</IN> <NN>homeland</NN> <NN>security</NN> <.>.</.>
"Mr. President , you have a 90-second rebuttal .","nnp nnp , prp vbp dt jj nn .","<NNP>Mr.</NNP> <NNP>President</NNP> , <PRP>you</PRP> <VBP>have</VBP> <DT>a</DT> <CD>90</CD>-<NN>second</NN> <NN>rebuttal</NN> <PUNCT>.</PUNCT>"
"I , too , thank the University of Miami , and say prayers are with the good people of this state , who 've suffered a lot .","prp , rb , vbp dt nnp in nnp , cc vb nns vbp in dt jj nns in dt nn , wp vbp vbn dt nn .","<PRP>I</PRP> , <RB>too</RB> , <VBP>thank</VBP> <DT>the</DT> <NN>University</NN> <IN>of</IN> <NN>Miami</NN> , <CC>and</CC> <VBP>say</VBP> <NNS>prayers</NNS> <VBP>are</VBP> <IN>with</IN> <DT>the</DT> <JJ>good</JJ> <NNS>people</NNS> <IN>of</IN> <DT>this</DT> <NN>state</NN> , <WP>who</WP> <VBP>'ve</VBP> <VBN>suffered</VBN> <DT>a</DT> <NN>lot</NN> ."
September the 11th changed how America must look at the world .,nnp dt nnp vbd wrb nnp md vb in dt nn .,<NNP>September</NNP> <DT>the</DT> <CD>11th</CD> <VBD>changed</VBD> <WRB>how</WRB> <NNP>America</NNP> <MD>must</MD> <VB>look</VB> <IN>at</IN> <DT>the</DT> <NN>world</NN> <.>.</.>
"And since that day , nation has been on a multi-pronged strategy to keep country safer .","cc in dt nn , nn vbz vbn in dt jj nn to vb nn jjr .","<CC>And</CC> <IN>since</IN> <DT>that</DT> <NN>day</NN> , <NN>nation</NN> <VBZ>has</VBZ> <VBN>been</VBN> <IN>on</IN> <DT>a</DT> <JJ>multi-pronged</JJ> <NN>strategy</NN> <TO>to</TO> <VB>keep</VB> <NN>country</NN> <JJR>safer</JJR> <.>.</.>"
We pursued Al Qaida wherever Al Qaida tries to hide .,prp vbd nnp nnp wrb nnp nnp vbz to vb .,<PRP>We</PRP> <VBD>pursued</VBD> <NNP>Al</NNP> <NNP>Qaida</NNP> <WRB>wherever</WRB> <NNP>Al</NNP> <NNP>Qaida</NNP> <VBZ>tries</VBZ> <TO>to</TO> <VB>hide</VB> <.>.</.>
Seventy-five percent of known Al Qaida leaders have been brought to justice .,jj nn in jj nnp nnp nns vbp vbn vbn to nn .,<CD>Seventy-five</CD>-<CD>percent</CD> <IN>of</IN> <JJ>known</JJ> <NN>Al</NN> <NN>PQ>Qaida</NN> <NNS>leaders</NNS> <VBP>have</VBP> <VBN>been</VBN> <VBN>brought</VBN> <TO>to</TO> <NN>justice</NN><.>.</.>
The rest of them know we 're after them .,dt nn in prp vbp prp vbp in prp .,<DT>The</DT> <NN>rest</NN> <IN>of</IN> <PRP>them</PRP> <VBP>know</VBP> <PRP>we</PRP> <VBP>'re</VBP> <IN>after</IN> <PRP>them</PRP> <.>.</.>
"We 've upheld the doctrine that said if you harbor a terrorist , you 're equally as guilty as the terrorist .","prp vbp vbn dt nn wdt vbd in prp vbp dt nn , prp vbp rb rb jj in dt nn .","<PRP>We</PRP> <VBP>'ve</VBP> <VBN>upheld</VBN> <DT>the</DT> <NN>doctrine</NN> <WDT>that</WDT> <VBD>said</VBD> <IN>if</IN> <PRP>you</PRP> <VBP>harbor</VBP> <DT>a</DT> <NN>terrorist</NN> <,>,</comma> <PRP>you</PRP> <VBP>'re</VBP> <RB>equally</RB> <JJR>as</JJR> <JJ>guilty</JJ> <IN>as</IN> <DT>the</DT> <NN>terrorist</NN> <.>.</.>"
And the Taliban are no longer in power .,cc dt nnp vbp rb rb in nn .,<CC>And</CC> <DT>the</DT> <NN>Pilban</NN> <VBP>are</VBP> <RB>no</RB> <RBR>longer</RBR> <IN>in</IN> <NN>power</NN> <.>.</.>
Ten million people have registered to vote in Afghanistan in the upcoming presidential election .,cd cd nns vbp vbn to vb in nnp in dt jj jj nn .,<CD>Ten</CD> <CD>million</CD> <NNS>people</NNS> <VBP>have</VBP> <VBN>registered</VBN> <TO>to</TO> <VB>vote</VB> <IN>in</IN> <NN>Afghanistan</NN> <IN>in</IN> <DT>the</DT> <JJ>upcoming</JJ> <JJ>presidential</JJ> <NN>election</NN> <.>.</.>
"In Iraq , we saw a threat , and we realized that after September the 11th , we must take threats seriously , before they fully materialize .","in nnp , prp vbd dt nn , cc prp vbd in in nnp dt jj , prp md vb nns rb , in prp rb vb .","<IN>In</IN> <NNP>Iraq</NNP> , <PRP>we</PRP> <VBD>saw</VBD> <DT>a</DT> <NN>threat</NN> , <CC>and</CC> <PRP>we</PRP> <VBD>realized</VBD> <IN>that</IN> <IN>after</IN> <NNP>September</NNP> <DT>the</DT> <CD>11th</CD> , <PRP>we</PRP> <MD>must</MD> <VB>take</VB> <NNS>threats</NNS> <RB>seriously</RB> , <IN>before</IN> <PRP>they</PRP> <RB>fully</RB> <VB>materialize</VB> <.>.</.>"
Saddam Hussein now sits in a prison cell .,nnp nnp rb vbz in dt nn nn .,<SYMBOL>Saddam Hussein</SYMBOL> <RB>now</RB> <VBZ>sits</VBZ> <IN>in</IN> <DT>a</DT> <NN>prison</NN> <NN>cell</NN> <.>.</.>
America and the world are safer for it .,nnp cc dt nn vbp jjr in prp .,<NNP>America</NNP> <CC>and</CC> <DT>the</DT> <NN>world</NN> <VBP>are</VBP> <JJR>safer</JJR> <IN>for</IN> <PRP>it</PRP> <.>.</.>
We continue to pursue policy of disrupting those who proliferate weapons of mass destruction .,prp vbp to vb nn in vbg dt wp vbp nns in jj nn .,<PRP>We</PRP> <VBP>continue</VBP> <TO>to</TO> <VB>pursue</VB> <NN>policy</NN> <IN>of</IN> <VBG>disrupting</VBG> <DT>those</DT> <WDT>who</WDT> <VBP>proliferate</VBP> <NNS>weapons</NNS> <IN>of</IN> <NN>mass</NN> <NN>destruction</NN> <.>.</.>
Libya has disarmed .,nnp vbz vbn .,<NNP>Libya</NNP> <VBZ>has</VBZ> <VBN>disarmed</VBN> <.>.</.>
The A.Q. Khan network has been brought to justice .,dt nnp nnp nn vbz vbn vbn to nn .,<DT>The</DT> <NNP>A.Q.</NNP> <NNP>Khan</NNP> <NN>network</NN> <VBZ>has</VBZ> <VBN>been</VBN> <VBN>brought</VBN> <TO>to</TO> <NN>justice</NN> <.>.</.>
"And , as well , we 're pursuing a strategy of freedom around the world , because I understand free nations will reject terror .","cc , rb rb , prp vbp vbg dt nn in nn in dt nn , in prp vbp jj nns md vb nn .","<CC>And</CC> , <RB>as</RB> <RB>well</RB> , <PRP>we</PRP> <VBP>'re</VBP> <VBG>pursuing</VBG> <DT>a</DT> <NN>strategy</NN> <IN>of</IN> <NN>freedom</NN> <IN>around</IN> <DT>the</DT> <NN>world</NN> , <IN>because</IN> <PRP>I</PRP> <VBP>understand</VBP> <JJ>free</JJ> <NNS>nations</NNS> <MD>will</MD> <VB>reject</VB> <NN>terror</NN> ."
Free nations will answer the hopes and aspirations of people .,jj nns md vb dt nns cc nns in nns .,<JJ>Free</JJ> <NNS>nations</NNS> <MD>will</MD> <VB>answer</VB> <DT>the</DT> <NNS>hopes</NNS> <CC>and</CC> <NNS>aspirations</NNS> <IN>of</IN> <NNS>people</NNS><.>.</.>
Free nations will help us achieve the peace we all want .,jj nns md vb prp vb dt nn prp dt vbp .,<JJ>Free</JJ> <NNS>nations</NNS> <MD>will</MD> <VB>help</VB> <PRP>us</PRP> <VB>achieve</VB> <DT>the</DT> <NN>peace</NN> <PRP>we</PRP> <RB>all</RB> <VBP>want</VBP> <.>.</.>
"New question , Mr. President , two minutes .","nnp nn , nnp nnp , cd nns .","<NNP>New</NNP> <NN>question</NN> , <NNP>Mr.</NNP> <NNP>President</NNP> , <CD>two</CD> <NNS>minutes</NNS> ."
Do you believe the election of Senator Kerry on November the 2nd would increase the chances of the U.S. being hit by another 9/11-type terrorist attack ?,vbp prp vb dt nn in nnp nnp in nnp dt nns md vb dt nns in dt nnp vbg vbn in dt jj jj nn .,<MD>Do</MD> <PRP>you</PRP> <VB>believe</VB> <DT>the</DT> <NN>election</NN> <IN>of</IN> <NNP>Senator</NNP> <NNP>Kerry</NNP> <IN>on</IN> <NNP>November</NNP> <DT>the</DT> <CD>2nd</CD> <VMD>would</VMD> <VB>increase</VB> <DT>the</DT> <NNS>chances</NNS> <IN>of</IN> <DT>the</DT> <NNP>U.S.</NNP> <VBG>being</VBG> <VBN>hit</VBN> <IN>by</IN> <DT>another</DT> <CD>9/11-type</CD> <NN>terrorist</NN> <NN>attack</NN> <Q>?</Q>
"No , I do n't believe it 's going to happen .","uh , prp vbp rb vb prp vbz vbg to vb .","<DT>No</DT> , <PRP>I</PRP> <VBP>do</VBP> <RB>n't</RB> <VB>believe</VB> <PRP>it</PRP> <VBZ>'s</VBZ> <VBG>going</VBG> <TO>to</TO> <VB>happen</VB> <.>.</.>"
"I believe I 'm going to win , because the American people know I know how to lead .","prp vbp prp vbp vbg to vb , in dt jj nns vbp prp vbp wrb to vb .","<PRP>I</PRP> <VBP>believe</VBP> <PRP>I</PRP> <MD>'m</MD> <VBG>going</VBG> <TO>to</TO> <VB>win</VB> <,>,</,> <IN>because</IN> <DT>the</DT> <NN>American</NN> <NN>people</NN> <VBP>know</VBP> <PRP>I</PRP> <VBP>know</VBP> <WP>how</WP> <TO>to</TO> <VB>lead</VB> <.>.>"
I 've shown the American people I know how to lead .,prp vbp vbn dt jj nns prp vbp wrb to vb .,<PRP>I</PRP> <VBP>'ve</VBP> <VBN>shown</VBN> <DT>the</DT> <JJ>American</JJ> <NNS>people</NNS> <PRP>I</PRP> <VBP>know</VBP> <IN>how</IN> <TO>to</TO> <VB>lead</VB> <.>.</.>
I have I understand everybody in this country does n't agree with the decisions I 've made .,prp vbp prp vbp nn in dt nn vbz rb vb in dt nns prp vbp vbn .,<PRP>I</PRP> <VBP>have</VBP> <PRP>I</PRP> <VB>understand</VB> <NN>everybody</NN> <IN>in</IN> <DT>this</DT> <NN>country</NN> <VBZ>does</VBZ> <RB>n't</RB> <VB>agree</VB> <IN>with</IN> <DT>the</DT> <NNS>decisions</NNS> <PRP>I</PRP> <VBP>'ve</VBP> <VBN>made</VBN> <.>.</.>
And I made some tough decisions .,cc prp vbd dt jj nns .,<CC>And</CC> <PRP>I</PRP> <VBD>made</VBD> <DT>some</DT> <JJ>tough</JJ> <NNS>decisions</NNS><.>.</.>
But people know where I stand .,cc nns vbp wrb prp vbp .,<CC>But</CC> <NNS>people</NNS> <VBP>know</VBP> <WRB>where</WRB> <PRP>I</PRP> <VBP>stand</VBP> <.>.</.>
People out there listening know what I believe .,nns in rb vbg vbp wp prp vbp .,<NNP>People</NNP> <IN>out</IN> <RB>there</RB> <VBG>listening</VBG> <VBP>know</VBP> <WP>what</WP> <PRP>I</PRP> <VBP>believe</VBP> <.>.</.>
And that 's how best it is to keep the peace .,cc dt vbz wrb rb prp vbz to vb dt nn .,<CC>And</CC> <DT>that</DT> <POS>'s</POS> <WRB>how</WRB> <JJS>best</JJS> <PRT>it</PRT> <VBZ>is</VBZ> <TO>to</TO> <VB>keep</VB> <DT>the</DT> <NN>peace</NN> <.>.</.>
This nation of ours has got a solemn duty to defeat this ideology of hate .,dt nn in prp vbz vbn dt nn nn to vb dt nn in nn .,<DT>This</DT> <NN>nation</NN> <IN>of</IN> <PRP$>ours</PRP$> <VBZ>has</VBZ> <VBN>got</VBN> <DT>a</DT> <JJ>solemn</JJ> <NN>duty</NN> <TO>to</TO> <VB>defeat</VB> <DT>this</DT> <NN>ideology</NN> <IN>of</IN> <NN>hate</NN> <.>.</.>
And that 's what they are .,cc dt vbz wp prp vbp .,<CC>And</CC> <DT>that</DT> <POS>'s</POS> <WDT>what</WDT> <PRP>they</PRP> <VBP>are</VBP> <PUNCT>.</PUNCT>
"This is a group of killers who will not only kill here , but kill children in Russia , that 'll attack unmercifully in Iraq , hoping to shake will .","dt vbz dt nn in nns wp md rb rb vb rb , cc vb nns in nnp , wdt md vb rb in nnp , vbg to vb nn .","<DT>This</DT> <VBZ>is</VBZ> <DT>a</DT> <NN>group</NN> <IN>of</IN> <NNS>killers</NNS> <WP>who</WP> <MD>will</MD> <RB>not</RB> <RB>only</RB> <VB>kill</VB> <RB>here</RB> <COMMA> , </COMMA> <CC>but</CC> <VB>kill</VB> <NNS>children</NNS> <IN>in</IN> <NN>Russia</NN> <COMMA> , </COMMA> <WDT>that</WDT> <MD>'ll</MD> <VB>attack</VB> <RB>unmercifully</RB> <IN>in</IN> <NN>P Iraq</NN> <COMMA> , </COMMA> <VBG>hoping</VBG> <TO>to</TO> <VB>shake</VB> <NN>will</NN> <.>.</.>"
We have a duty to defeat this enemy .,prp vbp dt nn to vb dt nn .,<PRP>We</PRP> <VBP>have</VBP> <DT>a</DT> <NN>duty</NN> <TO>to</TO> <VB>defeat</VB> <DT>this</DT> <NN>enemy</NN> <.>.</.>
We have a duty to protect children and grandchildren .,prp vbp dt nn to vb nns cc nns .,<PRP>We</PRP> <VBP>have</VBP> <DT>a</DT> <NN>duty</NN> <TO>to</TO> <VB>protect</VB> <NNS>children</NNS> <CC>and</CC> <NNS>grandchildren</NNS> <.>.</.>
