text,ner_tags,response
"There is an audience here in the hall , but they will remain absolutely silent for the next 90 minutes , except for now , when they join me in welcoming President Bush and Senator Kerry .","ex vbz dt nn rb in dt nn , cc prp md vb rb jj in dt jj cd nns , in in rb , wrb prp vbp prp in vbg nnp nnp cc nnp nnp .","There is an <tag>audience</tag> here in the hall , but they will remain absolutely silent for the next <tag>90 minutes</tag> , except for now , when they join me in welcoming <tag>President Bush</tag> and <tag>Senator Kerry</tag> ."
APPLAUSE,nnp,<NNP>APPLAUSE</NNP>
"Good_evening , Mr. President , Senator Kerry .","nn , nnp nnp , nnp nnp .","Good_evening , <tag>Mr. President</tag> , <tag>Senator Kerry</tag> ."
"As determined by a coin toss , the first question goes to you , Senator Kerry .","in vbn in dt nn nn , dt jj nn vbz to prp , nnp nnp .","As determined by a <tag>coin toss</tag> , the <tag>first question</tag> goes to you , <tag>Senator Kerry</tag> ."
You have two minutes .,prp vbp cd nns .,You have <CD>two</CD> <NNS>minutes</NNS> .
Do you believe you could do a better job than President Bush in preventing another 9/11-type terrorist attack on the United States ?,vbp prp vb prp md vb dt jjr nn in nnp nnp in vbg dt jj jj nn in dt nnp nnps .,<PRP>Do</PRP> <PRP>you</PRP> <VBP>believe</VBP> <PRP>you</PRP> <MD>could</MD> <VB>do</VB> <DT>a</DT> <JJR>better</JJR> <NN>job</NN> <IN>than</IN> <NNP>President</NNP> <NNP>Bush</NNP> <IN>in</IN> <VBG>preventing</VBG> <DT>another</DT> <CD>9/11-type</CD> <NN>terrorist</NN> <NN>attack</NN> <IN>on</IN> <DT>the</DT> <NNP>United</NNP> <NNP>States</NNP> <NN>?</NN>
"Yes , I do .","uh , prp vbp .","Yes , I do ."
"But before I answer further , let me thank you for moderating .","cc in prp vb rbr , vbd prp vbp prp in vbg .","But before I <PRP>answer</PRP> <RB>further</RB> , let me thank you for moderating ."
I want to thank the University of Miami for hosting us .,prp vbp to vb dt nnp in nnp in vbg prp .,I want to thank the <tag>University of Miami</tag> for hosting us .
And I know the president will join me in welcoming all of Florida to this debate .,cc prp vbp dt nn md vb prp in vbg dt in nnp to dt nn .,And I know the <tag>president</tag> will join me in welcoming <tag>all of Florida</tag> to this debate .
You 've been through the roughest weeks anybody could imagine .,prp vbp vbn in dt jj nns nn md vb .,You 've been through the <tag>roughest weeks</tag> <tag>anybody</tag> could imagine .
hearts go out to you .,nns vbp rp to prp .,hearts <tag>NN</tag> go out to <tag>PRP</tag> you <tag>PRP</tag> .
And we admire pluck and perseverance .,cc prp vbp nn cc nn .,And we admire <tag>pluck</tag> and <tag>perseverance</tag> .
I can make American safer than President Bush has made us .,prp md vb nnp jjr in nnp nnp vbz vbn prp .,I can make <tag>American</tag> safer than <tag>President Bush</tag> has made us .
And I believe President Bush and I both love country equally .,cc prp vbp nnp nnp cc prp dt vbp nn rb .,And I believe <tag>President Bush</tag> and I both love <tag>country</tag> equally .
But we just have a different set of convictions about how you make America safe .,cc prp rb vbp dt jj nn in nns in wrb prp vbp nnp jj .,But we just have a <tag>different set of convictions</tag> about how <tag>you</tag> make <tag>America</tag> <tag>safe</tag> .
I believe America is safest and strongest when we are leading the world and we are leading strong alliances .,prp vbp nnp vbz jjs cc jjs wrb prp vbp vbg dt nn cc prp vbp vbg jj nns .,I believe <tag>America</tag> is safest and strongest when we are leading the world and we are leading <tag>strong alliances</tag> .
I 'll never give a veto to any country over security .,prp md rb vb dt nn to dt nn in nn .,I 'll never <tag>give</tag> a <tag>veto</tag> to <tag>any country</tag> over <tag>security</tag> .
But I also know how to lead those alliances .,cc prp rb vbp wrb to vb dt nns .,But I also know how to lead <tag>those alliances</tag> .
"This president has left them in shatters across the globe , and we 're now 90 percent of the casualties in Iraq and 90 percent of the costs .","dt nn vbz vbn prp in nnp in dt nn , cc prp vbp rb cd nn in dt nns in nnp cc cd nn in dt nns .","This <tag>president</tag> has left them in shatters across the <tag>the globe</tag> , and we 're now <tag>90 percent of the casualties in Iraq</tag> and <tag>90 percent of the costs</tag> ."
"I think that 's wrong , and I think we can do better .","prp vbp in vbz jj , cc prp vbp prp md vb rbr .","I think that <tag>'s</tag> wrong , and I think we can do better ."
I have a better plan for homeland security .,prp vbp dt jjr nn in nn nn .,I have a <tag>better</tag> <tag>plan</tag> for <tag>homeland security</tag> .
"Mr. President , you have a 90-second rebuttal .","nnp nnp , prp vbp dt jj nn .","<NNP>Mr. President</NNP> , you have a <CD>90</CD>-<JJ>second</JJ> rebuttal ."
"I , too , thank the University of Miami , and say prayers are with the good people of this state , who 've suffered a lot .","prp , rb , vbp dt nnp in nnp , cc vb nns vbp in dt jj nns in dt nn , wp vbp vbn dt nn .","I , too , thank the <tag>University of Miami</tag> , and say prayers are with the <tag>good people of this state</tag> , who 've suffered a lot ."
September the 11th changed how America must look at the world .,nnp dt nnp vbd wrb nnp md vb in dt nn .,<NNP>September</NNP> <DT>the</DT> <CD>11th</CD> <VBD>changed</VBD> <WRB>how</WRB> <NNP>America</NNP> <MD>must</MD> <VB>look</VB> <IN>at</IN> <DT>the</DT> <NN>world</NN> .
"And since that day , nation has been on a multi-pronged strategy to keep country safer .","cc in dt nn , nn vbz vbn in dt jj nn to vb nn jjr .","And since <tag>that</tag> <tag>day</tag> , <tag>nation</tag> has been on a <tag>multi-pronged</tag> strategy to keep <tag>country</tag> safer ."
We pursued Al Qaida wherever Al Qaida tries to hide .,prp vbd nnp nnp wrb nnp nnp vbz to vb .,We pursued <tag>Al Qaida</tag> wherever <tag>Al Qaida</tag> tries to hide .
Seventy-five percent of known Al Qaida leaders have been brought to justice .,jj nn in jj nnp nnp nns vbp vbn vbn to nn .,<CD>Seventy-five</CD> <NN>percent</NN> of known <NNP>Al Qaida</NNP> <NNS>leaders</NNS> have been brought to justice .
The rest of them know we 're after them .,dt nn in prp vbp prp vbp in prp .,The rest of <tag>them</tag> know we 're after <tag>them</tag> .
"We 've upheld the doctrine that said if you harbor a terrorist , you 're equally as guilty as the terrorist .","prp vbp vbn dt nn wdt vbd in prp vbp dt nn , prp vbp rb rb jj in dt nn .","We 've upheld the <NN>doctrine</NN> that said if you harbor a <NN>terrorist</NN> , you 're equally as guilty as the <NN>terrorist</NN> ."
And the Taliban are no longer in power .,cc dt nnp vbp rb rb in nn .,And the <tag>Taliban</tag> are no longer in power .
Ten million people have registered to vote in Afghanistan in the upcoming presidential election .,cd cd nns vbp vbn to vb in nnp in dt jj jj nn .,<CD>Ten million</CD> <NNS>people</NNS> <VBP>have</VBP> <VBN>registered</VBN> <TO>to</TO> <VB>vote</VB> <IN>in</IN> <tag>Afghanistan</tag> <IN>in</IN> <DT>the</DT> <JJ>upcoming</JJ> <JJ>presidential</JJ> <NN>election</NN> <.>.</sentence>
"In Iraq , we saw a threat , and we realized that after September the 11th , we must take threats seriously , before they fully materialize .","in nnp , prp vbd dt nn , cc prp vbd in in nnp dt jj , prp md vb nns rb , in prp rb vb .","In <tag>Iraq</tag> , we saw a threat , and we realized that after <tag>September the 11th</tag> , we must take threats seriously , before they fully materialize ."
Saddam Hussein now sits in a prison cell .,nnp nnp rb vbz in dt nn nn .,Saddam <tag>Hussein</tag> now sits in a <tag>prison cell</tag> .
America and the world are safer for it .,nnp cc dt nn vbp jjr in prp .,<NNP>America</NNP> and the world are safer for it .
We continue to pursue policy of disrupting those who proliferate weapons of mass destruction .,prp vbp to vb nn in vbg dt wp vbp nns in jj nn .,We continue to pursue <tag>policy</tag> of disrupting <tag>those</tag> who proliferate <tag>weapons</tag> of <tag>mass destruction</tag> .
Libya has disarmed .,nnp vbz vbn .,Libya<NNP> has<VBZ> disarmed<VBN> .
The A.Q. Khan network has been brought to justice .,dt nnp nnp nn vbz vbn vbn to nn .,The <tag> A.Q. Khan </tag> network has been brought to justice .
"And , as well , we 're pursuing a strategy of freedom around the world , because I understand free nations will reject terror .","cc , rb rb , prp vbp vbg dt nn in nn in dt nn , in prp vbp jj nns md vb nn .","And , as well , we 're pursuing a <tag>strategy</tag> of <tag>freedom</tag> around the <tag>world</tag> , because I understand <tag>free nations</tag> will reject <tag>terror</tag> ."
Free nations will answer the hopes and aspirations of people .,jj nns md vb dt nns cc nns in nns .,<NNP>Free</NNP> <NNS>nations</NNS> <MD>will</MD> <VB>answer</VB> <DT>the</DT> <NNS>hopes</NNS> <CC>and</CC> <NNS>aspirations</NNS> <IN>of</IN> <NNS>people</NNS> .
Free nations will help us achieve the peace we all want .,jj nns md vb prp vb dt nn prp dt vbp .,<NN>P</NN> <NNS>nations</NNS> <MD>will</MD> <VB>help</VB> <PRP>us</PRP> <VB>achieve</VB> <DT>the</DT> <NN>peace</NN> <PRP>we</PRP> <RB>all</RB> <VBP>want</VBP> .
"New question , Mr. President , two minutes .","nnp nn , nnp nnp , cd nns .","<NNP>New question</NNP> , <NNP>Mr. President</NNP> , <CD>two</CD> <NNS>minutes</NNS> ."
Do you believe the election of Senator Kerry on November the 2nd would increase the chances of the U.S. being hit by another 9/11-type terrorist attack ?,vbp prp vb dt nn in nnp nnp in nnp dt nns md vb dt nns in dt nnp vbg vbn in dt jj jj nn .,<PRP>Do</PRP> <PRP>you</PRP> <VBP>believe</VBP> <DT>the</DT> <NN>election</NN> <IN>of</IN> <NNP>Senator</NNP> <NNP>Kerry</NNP> <IN>on</IN> <NNP>November</NNP> <DT>the</DT> <CD>2nd</CD> <VMD>would</VMD> <VB>increase</VB> <DT>the</DT> <NNS>chances</NNS> <IN>of</IN> <DT>the</DT> <NNP>U.S.</NNP> <VBG>being</VBG> <VBN>hit</VBN> <IN>by</IN> <DT>another</DT> <CD>9/11-type</CD> <NN>terrorist</NN> <NN>attack</NN> <NN>? </NN>
"No , I do n't believe it 's going to happen .","uh , prp vbp rb vb prp vbz vbg to vb .","No , I do n't believe <tag>it</tag> <tag>'s</tag> going to happen ."
"I believe I 'm going to win , because the American people know I know how to lead .","prp vbp prp vbp vbg to vb , in dt jj nns vbp prp vbp wrb to vb .","I believe I 'm going to win , because the <tag>American</tag> <tag>people</tag> know I know how to lead ."
I 've shown the American people I know how to lead .,prp vbp vbn dt jj nns prp vbp wrb to vb .,I 've shown the <tag>American</tag> <tag>people</tag> I know how to lead .
I have I understand everybody in this country does n't agree with the decisions I 've made .,prp vbp prp vbp nn in dt nn vbz rb vb in dt nns prp vbp vbn .,I have I understand <tag>everybody</tag> in <tag>this country</tag> does n't agree with the decisions I 've made .
And I made some tough decisions .,cc prp vbd dt jj nns .,And I made some <tag>tough decisions</tag> .
But people know where I stand .,cc nns vbp wrb prp vbp .,But <NN>people</NN> <VBP>know</VBP> <WRB>where</WRB> <PRP>I</PRP> <VBP>stand</VBP> .
People out there listening know what I believe .,nns in rb vbg vbp wp prp vbp .,People out there listening know what <tag>I</tag> <tag>believe</tag> .
And that 's how best it is to keep the peace .,cc dt vbz wrb rb prp vbz to vb dt nn .,And that 's how <tag>best</tag> <tag>it</tag> <tag>is</tag> <tag>to</tag> <tag>keep</tag> <tag>the</tag> <tag>peace</tag> .
This nation of ours has got a solemn duty to defeat this ideology of hate .,dt nn in prp vbz vbn dt nn nn to vb dt nn in nn .,This <tag>nation</tag> of ours has got a solemn duty to defeat this <tag>ideology</tag> of hate .
And that 's what they are .,cc dt vbz wp prp vbp .,And that 's what <PRP>they</PRP> <VBP>are</VBP> .
"This is a group of killers who will not only kill here , but kill children in Russia , that 'll attack unmercifully in Iraq , hoping to shake will .","dt vbz dt nn in nns wp md rb rb vb rb , cc vb nns in nnp , wdt md vb rb in nnp , vbg to vb nn .","This is a <tag>group</tag> of <tag>killers</tag> who will not only <tag>kill</tag> here , but <tag>kill</tag> <tag>children</tag> in <tag>Russia</tag> , that 'll <tag>attack</tag> unmercifully in <tag>Iraq</tag> , hoping to <tag>shake</tag> <tag>will</tag> ."
We have a duty to defeat this enemy .,prp vbp dt nn to vb dt nn .,We have a <tag>duty</tag> to defeat this <tag>enemy</tag> .
We have a duty to protect children and grandchildren .,prp vbp dt nn to vb nns cc nns .,We have a <NN>duty</NN> to protect <NNS>children</NNS> and <NNS>grandchildren</NNS> .
"The best way to defeat them is to never waver , to be strong , to use every asset at disposal , is to constantly stay on the offensive and , at the same time , spread liberty .","dt jjs nn to nn prp vbz to rb vb , to vb jj , to vb dt nn in nn , vbz to rb vb in dt nn cc , in dt jj nn , vb nn .","The <tag>best</tag> <tag>way</tag> to defeat <tag>them</tag> is to never waver , to be strong , to use <tag>every</tag> <tag>asset</tag> at <tag>disposal</tag> , is to constantly stay on the offensive and , at the same time , spread liberty ."
And that 's what people are seeing now is happening in Afghanistan .,cc wdt vbz wp nns vbp vbg rb vbz vbg in nnp .,And that 's what <NN>people</NN> are seeing now is happening in <NN>Afghanistan</NN> .
Ten million citizens have registered to vote .,cd cd nns vbp vbn to vb .,<CD>Ten million</CD> <NNS>citizens</NNS> <VBP>have</VBP> <VBN>registered</VBN> <TO>to</TO> <VB>vote</VB> .
It 's a phenomenal statistic .,prp vbz dt jj nn .,It 's a <tag>phenomenal</tag> <tag>statistic</tag> .
"That given a chance to be free , they will show up at the polls .","in vbn dt nn to vb jj , prp md vb rp in dt nns .","That <tag>given</tag> a <tag>chance</tag> to be <tag>free</tag> , they will <tag>show</tag> up at the <tag>polls</tag> ."
Forty-one percent of those 10 million are women .,jj nn in dt cd cd vbp nns .,<CD>Forty-one</CD> <NN>percent</NN> <IN>of</IN> <DT>those</DT> <CD>10</CD> <NN>million</NN> <VBP>are</VBP> <NNS>women</NNS> .
"In Iraq , no doubt about it , it 's tough .","in nnp , dt nn in prp , prp vbz jj .","In <tag>Iraq</tag> , no doubt about it , it 's tough ."
It 's hard work .,prp vbz jj nn .,It 's <tag>hard</tag> <tag>work</tag> .
It 's incredibly hard .,prp vbz rb jj .,It 's incredibly <tag>hard</tag> .
You know why ?,prp vbp wrb .,You know <tag>why</tag> ?
Because an enemy realizes the stakes .,in dt nn vbz dt nns .,Because <tag>an enemy</tag> realizes <tag>the stakes</tag> .
The enemy understands a free Iraq will be a major defeat in ideology of hatred .,dt nn vbz dt jj nnp md vb dt jj nn in nn in nn .,The <NN>enemy</NN> understands a <JJ>free</JJ> <NN>Iraq</NN> will be a <JJ>major</JJ> <NN>defeat</NN> in <NN>ideology</NN> of <NN>hatred</NN> .
That 's why they 're fighting so vociferously .,dt vbz wrb prp vbp vbg rb jj .,That 's why <PRP>they</PRP> 're fighting so vociferously .
"They showed up in Afghanistan when they were there , because they tried to beat us and they did n't .","prp vbd rp in nnp wrb prp vbd rb , in prp vbd to vb prp cc prp vbd rb .","They showed up in <tag>Afghanistan</tag> when they were there , because they tried to beat us and they did n't ."
And they 're showing up in Iraq for the same reason .,cc prp vbp vbg rp in nnp in dt jj nn .,And they 're <tag>showing up in Iraq</tag> for the <tag>same reason</tag> .
They 're trying to defeat us .,prp vbp vbg to vb prp .,They 're trying to <tag>defeat</tag> <tag>us</tag> .
"And if we lose will , we lose .","cc in prp vbp nn , prp vbp .","And if we lose <tag>will</tag> , we lose ."
"But if we remain strong and resolute , we will defeat this enemy .","cc in prp vbp jj cc jj , prp md vb dt nn .","But if we remain <tag>strong</tag> and <tag>resolute</tag> , we will defeat <tag>this enemy</tag> ."
"Ninety second response , Senator Kerry .","cd jj nn , nnp nnp .","<CD>Ninety</CD> <JJ>second</JJ> <NN>response</NN> , <NNP>Senator</NNP> <NNP>Kerry</NNP> ."
I believe in being strong and resolute and determined .,prp vbp in vbg jj cc jj cc jj .,I <PRP> believe </PRP> in <IN> being <VBG> strong </VBG> and <CC> resolute </CC> and <CC> determined </CC> .
"And I will hunt down and kill the terrorists , wherever they are .","cc prp md vb rp cc vb dt nns , wrb prp vbp .","And I will hunt down and kill the <tag>terrorists</tag> , <tag>wherever</tag> <tag>they</tag> <tag>are</tag> ."
"But we also have to be smart , Jim .","cc prp rb vbp to vb jj , rb .","But we also have to be <tag>smart</tag> , <tag>Jim</tag> ."
"New question , two minutes , Senator Kerry .","nnp nn , cd nns , nnp nnp .","<NNP>New</NNP> <NN>question</NN> , <CD>two</CD> <NNS>minutes</NNS> , <NNP>Senator</NNP> <NNP>Kerry</NNP> ."
Colossal misjudgments .,nnp vbz .,<NN>P</NN> <NNS>misjudgments</NNS> .
"What colossal misjudgments , in opinion , has President Bush made in these areas ?","wp vbp nns , in nn , vbz nnp nnp vbn in dt nns .","What <tag>colossal misjudgments</tag> , in opinion , has <tag>President Bush</tag> made in these areas ?"
"Well , where do you want me to begin ?","wrb , wrb vbp prp vb prp to vb .","Well , where do you want <tag>me</tag> to <tag>begin</tag> ?"
"First of all , he made the misjudgment of saying to America that he was going to build a true alliance , that he would exhaust the remedies of the United Nations and go through the inspections .","jj in dt , prp vbd dt nn in vbg to nnp in prp vbd vbg to vb dt jj nn , in prp md vb dt nns in dt nnp nnps cc vb in dt nns .","First of all , he made the misjudgment of saying to <tag>America</tag> that he was going to build a true alliance , that he would exhaust the remedies of the <tag>United Nations</tag> and go through the inspections ."
"In fact , he first did n't even want to do that .","in nn , prp rb vbd rb rb vb to vb dt .","In fact , he first did n't even want to do <tag>that</tag> ."
"And it was n't until former Secretary of State Jim Baker and General Scowcroft and others pushed publicly and said you 've got to go to the U.N. , that the president finally changed mind campaign has a word for that and went to the United Nations .","cc prp vbd rb in jj nnp in nnp nnp nnp cc nnp nnp cc nns vbn rb cc vbd prp vbp vbn to vb to dt nnp , in dt nn rb vbd nn nn vbz dt nn in dt cc vbd to dt nnp nnps .","And it was n't until <tag>former Secretary of State Jim Baker</tag> and <tag>General Scowcroft</tag> and others pushed publicly and said you 've got to go to the <tag>U.N.</tag> , that the <tag>president</tag> finally changed mind campaign has a word for that and went to the <tag>United Nations</tag> ."
"Now , once there , we could have continued those inspections .","rb , rb rb , prp md vb vbn dt nns .","Now , once <tag>there</tag> , we could have continued <tag>those inspections</tag> ."
We had Saddam Hussein trapped .,prp vbd nnp nnp vbn .,We had <tag>Saddam Hussein</tag> trapped .
He also promised America that he would go to war as a last resort .,prp rb vbd nnp in prp md vb to nn in dt jj nn .,He also promised <NNP>America</NNP> that he would go to war as a last resort .
"Those words mean something to me , as somebody who has been in combat .","dt nns vbp nn to prp , in nn wp vbz vbn in nn .","Those words mean <tag>something</tag> to <tag>me</tag> , as <tag>somebody</tag> who has been in <tag>combat</tag> ."
Last resort .,jj vbp .,<NN>Last</NN> <NN>resort</NN> .
"You 've got to be able to look in the eyes of families and say to those parents , I tried to do everything in power to prevent the loss of son and daughter .","prp vbp vbn to vb jj to vb in dt nns in nns cc vb to dt nns , prp vbd to vb nn in nn to vb dt nn in nn cc nn .","You 've got to be able to look in the eyes of <tag>families</tag> and say to those <tag>parents</tag> , I tried to do everything in power to prevent the loss of <tag>son</tag> and <tag>daughter</tag> ."
I do n't believe the United States did that .,prp vbp rb vb dt nnp nnps vbd dt .,I do n't believe the <tag>United States</tag> did that .
And we pushed allies aside .,cc prp vbd nns rb .,And we pushed <tag>allies</tag> aside .
"And so , today , we are 90 percent of the casualties and 90 percent of the cost : 200 billion 200 billion that could have been used for health care , for schools , for construction , for prescription drugs for seniors , and it 's in Iraq .","cc rb , nn , prp vbp cd nn in dt nns cc cd cd in dt nn : cd cd cd cd wdt md vb vbn vbn in nn nn , in nns , in nn , in nn nns in nns , cc prp vbz in nnp .","And so , <tag>today</tag> , we are <tag>90 percent</tag> of the casualties and <tag>90 percent</tag> of the cost : <tag>200 billion 200 billion</tag> that could have been used for health care , for schools , for construction , for prescription drugs for seniors , and it 's in Iraq ."
And Iraq is not even the center of the focus of the war on terror .,cc nnp vbz rb rb dt nn in dt nn in dt nn in nn .,And <tag>Iraq</tag> is not even the <tag>center</tag> of the <tag>focus</tag> of the <tag>war</tag> on <tag>terror</tag> .
"Ninety-second response , Mr. President .","jj nn , nnp nnp .","<CD>Ninety-second</CD> <NN>response</NN> , <NNP>Mr.</NNP> <NNP>President</NNP> ."
opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat .,nn vbd in dt jj nn prp vbd in cc vbd in cd in nnp nnp vbd dt jj nn .,opponent looked at the same <tag>intelligence</tag> I looked at and declared in <tag>2002</tag> that <tag>Saddam Hussein</tag> was a grave threat .
He also said in December of 2003 that anyone who doubts that the world is safer without Saddam Hussein does not have the judgment to be president .,prp rb vbd in nnp in cd in nn wp vbz in dt nn vbz jjr in nnp nnp vbz rb vb dt nn to vb nn .,He also said in <tag>December of 2003</tag> that anyone who doubts that the <tag>world</tag> is safer without <tag>Saddam Hussein</tag> does not have the judgment to be president .
I agree with him .,prp vbp in prp .,I agree with <tag>him</tag> .
The world is better off without Saddam Hussein .,dt nn vbz jjr rp in nnp nnp .,The world is better off without <tag>Saddam Hussein</tag> .
I was hoping diplomacy would work .,prp vbd vbg nn md vb .,I was hoping <tag>diplomacy</tag> would work .
I understand the serious consequences of committing troops into harm 's way .,prp vbp dt jj nns in vbg nns in nn pos nn .,I understand the <NN>serious consequences</NN> of <VBG>committing troops</VBG> into <NN>harm</NN> <POS>'s</POS> <NN>way</NN> .
It 's the hardest decision a president makes .,prp vbz dt jjs nn dt nn vbz .,It 's the <tag>hardest</tag> <tag>decision</tag> <tag>a</tag> <tag>president</tag> <tag>makes</tag> .
So I went to the United Nations .,in prp vbd to dt nnp nnps .,So I went to the <tag>United Nations</tag> .
I did n't need anybody to tell me to go to the United Nations .,prp vbd rb vb nn to vb prp to vb to dt nnp nnps .,I did n't need <tag>anybody</tag> to tell me to go to the <tag>United Nations</tag> .
I decided to go there myself .,prp vbd to vb rb prp .,I decided to go <tag>there</tag> myself .
"And I went there hoping that , once and for all , the free world would act in concert to get Saddam Hussein to listen to demands .","cc prp vbd ex vbg in , in cc in dt , dt jj nn md vb in nn to vb nnp nnp to vb to nns .","And I went <tag>there</tag> hoping that , once and for all , the <tag>free world</tag> would act in concert to get <tag>Saddam Hussein</tag> to listen to <tag>demands</tag> ."
"They passed the resolution that said Disclose , disarm , or face serious consequences .","prp vbd dt nn wdt vbd nnp , vb , cc vb jj nns .","They passed the <NN>resolution</NN> that said <NN>Disclose</NN> , <NN>disarm</NN> , or face <JJ>serious</JJ> <NNS>consequences</NNS> ."
"I believe when an international body speaks , it must mean what it says .","prp vbp wrb dt jj nn vbz , prp md vb wp prp vbz .","I PRP <tag>an international body</tag> speaks , it must mean what it says ."
Saddam Hussein had no intention of disarming .,nnp nnp vbd dt nn in vbg .,Saddam <tag>NNP</tag> Hussein <tag>NNP</tag> had <tag>VBD</tag> no <tag>DT</tag> intention <tag>NN</tag> of <tag>IN</tag> disarming <tag>VBG</tag> .
Why should he ?,wrb md prp .,Why should <PRP>he</PRP> ?
He had 16 other resolutions and nothing took place .,prp vbd cd jj nns cc nn vbd nn .,He had <CD>16</CD> <JJ>other</JJ> resolutions and nothing took place .
"As a matter of fact , opponent talks about inspectors .","in dt nn in nn , nn vbz in nns .","As a matter of fact , <NN>opponent</NN> <VBZ>talks</VBZ> about <NNS>inspectors</NNS> ."
The facts are that he was systematically deceiving the inspectors .,dt nns vbp in prp vbd rb vbg dt nns .,The <NN>facts</NN> are that he was systematically deceiving the <NNS>inspectors</NNS> .
That was n't going to work .,dt vbd rb vbg to vb .,That was n't going to <tag>work</tag> .
"That 's kind of a pre-September 10th mentality , the hope that somehow resolutions and failed inspections would make this world a more peaceful place .","dt vbz nn in dt jj jj nn , dt nn in rb nns cc jj nns md vb dt nn dt rbr jj nn .","That 's kind of a <tag>pre-September 10th</tag> mentality , the hope that somehow resolutions and failed inspections would make this world a more peaceful place ."
He was hoping we 'd turn away .,prp vbd vbg prp md vb rp .,He was hoping we 'd <tag>turn away</tag> .
But there was fortunately others beside myself who believed that we ought to take action .,cc ex vbd jj nns in prp wp vbd in prp md to vb nn .,But there was fortunately <tag>others</tag> beside <tag>myself</tag> who believed that we ought to take <tag>action</tag> .
We did .,prp vbd .,We did <tag>.</tag>
The world is safer without Saddam Hussein .,dt nn vbz jjr in nnp nnp .,The <tag>world</tag> is safer without <tag>Saddam Hussein</tag> .
"New question , Mr. President .","nnp nn , nnp nnp .","<NNP>New</NNP> <NNQ>question</NNQ> , <NNP>Mr.</NNP> <NNP>President</NNP> ."
Two minutes,cd nns,<CD>Two</CD> <NNS>minutes</NNS>
