text,ner_tags,response
The country has become a threat to international peace and security .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o,The country has become a <claim>threat to international peace and security</claim>.
"After numerous calls for the de - escalation of the crisis , the situation has become more complex for the diverse Ukrainian community .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"After numerous calls for the <claim>de-escalation of the crisis</claim>, the <premise>situation has become more complex for the diverse Ukrainian community</premise>."
So much for Russia 's claims that it is not a party to this conflict .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,So much for <claim>Russia 's claims that it is not a party to this conflict</claim>.
Any attempt by the parties to resume the fighting flouts international efforts aimed at reaching a lasting and peaceful solution to the conflict .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,Any attempt by the parties to resume the fighting <premise>flouts international efforts aimed at reaching a lasting and peaceful solution to the conflict</premise>.
In Donbas they were attacked with bullets and shells .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,In Donbas they were <premise>attacked with bullets and shells</premise>.
"Moscow must make clear to the militant authorities that that effort will hinder the peace process and that the results of that illegal vote , organized in violation of Ukrainian legislation , will never be recognized .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Moscow must make clear to the militant authorities that <premise>that effort will hinder the peace process</premise> and <premise>that the results of that illegal vote , organized in violation of Ukrainian legislation , will never be recognized</premise>."
"Such elections would be illegal , would contravene the Minsk agreements , and would present a significant obstacle to a lasting peace in Ukraine .",o o o o o o b-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o o o,"Such elections would be <claim>illegal</claim>, would contravene the Minsk agreements, and would present a <claim>significant obstacle to a lasting peace in Ukraine</claim>."
"Yet , rather than observe the ceasefire , the separatists have taken advantage of the agreed - upon pause in the fighting to try and expand their territory beyond Minsk lines .",o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Yet , rather than observe the <claim>ceasefire</claim> , the separatists have taken advantage of the agreed - upon pause in the fighting to try and expand their territory beyond Minsk lines ."
"Nearby , three bodies were recently pulled from a river , each showing unmistakable signs of physical abuse ; one has been identified as a local politician , another as a 19 year - old pro - unity student activist .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"Nearby , <premise>three bodies were recently pulled from a river , each showing unmistakable signs of physical abuse</premise> ; <claim>one has been identified as a local politician , another as a 19 year - old pro - unity student activist</claim>."
Let us not forget that such protests were a prelude to the annexation of Crimea .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,Let us not forget that <premise>such protests were a prelude to the annexation of Crimea</premise>.
The Ukrainian film director Oleg Sentsov is also being illegally held captive .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,The Ukrainian film director Oleg Sentsov is also being illegally held captive <claim></claim>.
The work being done there is vital to the beleaguered residents of Marinka and to all Ukrainians in the eastern part of the country .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,The <claim>The work being done there is vital to the beleaguered residents of Marinka and to all Ukrainians in the eastern part of the country</claim>.
Russia has chosen not to uphold its commitments and pursue this path to restoring stability .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,Russia has chosen not to uphold its commitments and <claim>pursue this path to restoring stability</claim>.
"We are witnessing well - armed , well - trained personnel , using military weapons , who are intent on armed provocation .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"We are witnessing <premise>well - armed , well - trained personnel , using military weapons</premise>, <claim>who are intent on armed provocation</claim>."
"It must control its border with Ukraine and prevent the flow of weapons , equipment and fighters from Russia into Ukraine .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>It must control its border with Ukraine and prevent the flow of weapons , equipment and fighters from Russia into Ukraine</claim>."
That is false ; additional images released on 11 April show clearly that the build - up started in early March of this year .,o o o o b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,That is <claim>false</claim> ; <premise>additional images released on 11 April show clearly that the build - up started in early March of this year</premise>.
"The illegal movement of cargo from the territory of the Russian Federation through the State border , which the Russian delegation today characterized as humanitarian aid , to the civilians of the Donetsk and Luhansk regions , is also a matter of deep concern to Ukraine .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"The <claim>The illegal movement of cargo from the territory of the Russian Federation through the State border , which the Russian delegation today characterized as humanitarian aid , to the civilians of the Donetsk and Luhansk regions , is also a matter of deep concern to Ukraine</claim>."
Mr. Churkin ( Russian Federation ) ( spoke in Russian ): The Russian Federation is seriously concerned about the escalation of the situation in Ukraine .,o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,Mr. Churkin ( Russian Federation ) ( spoke in Russian ): <claim>The Russian Federation is seriously concerned about the escalation of the situation in Ukraine</claim>.
"Why , in one case , when it was a question of preparations to storm the residence of the President of Ukraine , the call was that under no circumstances should force be used , while in the current situation , it is to encourage the insane military actions that Turchynov 's decree talks about ?",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Why , in one case , when it was a question of preparations to storm the residence of the President of Ukraine , the <claim>call was that under no circumstances should force be used</claim>, while in the current situation , it is to <claim>encourage the insane military actions that Turchynov 's decree talks about</claim>?"
"On the same day , a second convoy of trucks , three of which carried radio - location stations , illegally crossed the border .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"On the same day , a second convoy of trucks , <premise>three of which carried radio - location stations</premise>, <claim>illegally crossed the border</claim>."
"As others have already mentioned , just yesterday peaceful demonstrators in favour of the unity of the Ukraine were violently attacked by armed pro - Russian gangs armed with clubs and baseball bats in the city of Donetsk .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"As others have already mentioned , <premise>just yesterday peaceful demonstrators in favour of the unity of the Ukraine were violently attacked by armed pro - Russian gangs armed with clubs and baseball bats in the city of Donetsk</premise>."
Investigators must immediately be granted access to the crash site and the black boxes must be handed over to independent authorities in order to prevent the evidence being tampered with .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o o o o o o o o,Investigators must immediately be granted access to the crash site and the black boxes must be handed over to independent authorities <claim>in order to prevent the evidence being tampered with</claim>.
"The question of outside support in terms of recruitment , supplies of materials and training can not be avoided .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"The question of outside support in terms of recruitment , supplies of materials and training can not be avoided ."
"The plan would seek to legitimize territorial gains made by separatists since September , as well as Russian personnel and military equipment on the territory of Ukraine .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"The <claim>The plan would seek to legitimize territorial gains made by separatists since September</claim>, <premise>as well as Russian personnel and military equipment on the territory of Ukraine</premise>."
Threats and sanctions have again replaced dialogue and negotiation .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o,Threats and sanctions have again replaced <claim>dialogue and negotiation</claim>.
It has initiated a process of constitutional reform aimed at decentralizing power .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,It has initiated a process of constitutional reform <claim>aimed at decentralizing power</claim>.
"We all understand that there are legitimate complaints in south - eastern Ukraine , borne out of decades of mismanagement and corruption and misrule , including the rule of the previous President , Yanukovych , who fled the country in disgrace .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"We all understand that <premise>there are legitimate complaints in south - eastern Ukraine , borne out of decades of mismanagement and corruption and misrule , including the rule of the previous President , Yanukovych , who fled the country in disgrace</premise>."
"As a participant in the Geneva international discussions along with the OSCE and the United Nations , the United States remains committed to working with the parties and the other Chairs to improve the security and humanitarian situation for all residents of Georgia affected by the conflict .",o o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"As a participant in the Geneva international discussions along with the OSCE and the United Nations , the <claim>The United States remains committed to working with the parties and the other Chairs to improve the security and humanitarian situation for all residents of Georgia affected by the conflict</claim>."
"Every day during the month of July , we have observed such violations , including the shooting - down of Ukrainian jets .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Every day during the month of July , we have observed <premise>such violations , including the shooting - down of Ukrainian jets</premise>."
Those purported elections can have no legitimacy .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>Those purported elections can have no legitimacy</claim>.
The line should not be renegotiated because the separatists have gained additional territory through repeated ceasefire violations since September .,b-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o,The line should not be <claim>renegotiated</claim> because the <premise>the separatists have gained additional territory through repeated ceasefire violations since September</premise>.
"The flight was transmiting its assigned transponder code , corresponding with its flight plan , and flight tracking data was publicly available on the Internet .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"The flight was transmiting its assigned transponder code , <premise>corresponding with its flight plan</premise> , and flight tracking data was publicly available on the Internet ."
There should be no confusion that can not be resolved with a GPS .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>There should be no confusion that can not be resolved with a GPS</claim>.
"For some time , various parties , including China , have worked actively to promote peace and facilitate negotiations .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"For some time , various parties , including China , have <premise>worked actively to promote peace and facilitate negotiations</premise>."
"It is clear that the events of recent days are yet another attempt by Kyiv to resolve the internal political conflict militarily , which will definitely lead to exacerbating the crisis of the State of Ukraine and numerous civilian casualties .",o o o o b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o o o o o o o o,"It is <claim>clear that the events of recent days are yet another attempt by Kyiv to resolve the internal political conflict militarily</claim>, <premise>which will definitely lead to exacerbating the crisis of the State of Ukraine and numerous civilian casualties</premise>."
"From the very beginning of the crisis , we have warned that last winter 's events in Ukraine - which were encouraged by crude external interference that led to a coup d'etat - could open a deep division of the country that could be overcome only through national dialogue with the participation of all regions , political powers and ethnic groups and respect for their interests and rights .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"From the very beginning of the crisis , we have warned that <premise>last winter 's events in Ukraine - which were encouraged by crude external interference that led to a coup d'etat - could open a deep division of the country</premise> <claim>that could be overcome only through national dialogue with the participation of all regions , political powers and ethnic groups and respect for their interests and rights</claim>."
Every day the attacks are ever more deadly .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>Every day the attacks are ever more deadly</claim>.
"How can they afford modern tanks , each of which costs at least $ 4 million ?",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"How can they afford <premise>modern tanks , each of which costs at least $ 4 million</premise> ?"
The conflict in Ukraine is not an internal affair .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,The conflict in Ukraine is not an <claim>internal affair</claim>.
We consider it to be the Security Council 's duty to find a proper and peaceful solution to this crisis .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,We consider it to be the <claim>Security Council 's duty to find a proper and peaceful solution to this crisis</claim>.
"Beyond Ukraine , we should not lose sight of the Council 's need to work closely with the Austrian chairmanship of the OSCE in resolving other issues affecting the region and in helping to protect fundamental rights and freedoms .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Beyond Ukraine , we should not lose sight of the <claim>Council 's need to work closely with the Austrian chairmanship of the OSCE in resolving other issues affecting the region and in helping to protect fundamental rights and freedoms</claim>."
The Russian leadership has done nothing to publicly dissociate itself from the armed separatists and provocateurs or to urge them to immediately lay down their arms and release captured administrative buildings .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,The Russian leadership has done nothing to <premise>publicly dissociate itself from the armed separatists and provocateurs or to urge them to immediately lay down their arms and release captured administrative buildings</premise>.
We take very seriously all credible information about any crimes committed on the territory of Ukraine .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,We take very seriously all <premise>credible information about any crimes committed on the territory of Ukraine</premise>.
The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de - escalation .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,The international community will judge the <claim>good faith of the parties</claim> not on mere statements but on <premise>concrete and verifiable actions that prove their genuine commitment to de - escalation</premise>.
"It is true that the people in Washington , DC , to whom we did not send the letter , have already poisoned it for the European Union , calling it economic blackmail .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"It is true that the <premise>people in Washington , DC , to whom we did not send the letter , have already poisoned it for the European Union , calling it economic blackmail</premise>."
"It included 19 unmarked Kamaz trucks , each towing a howitzer artillery piece and carrying personnel in green uniforms without insignia ; 15 Kraz troop carriers ; 6 fuel tankers ; and an unmarked Bronetransporter armoured personnel carrier .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"It included 19 unmarked Kamaz trucks , each towing a howitzer artillery piece and carrying personnel in green uniforms without insignia ; 15 Kraz troop carriers ; 6 fuel tankers ; and an unmarked Bronetransporter armoured personnel carrier ."
"As is well known , in the OSCE not a single State or bloc of States can freeze matters of common interest and of paramount importance for European security .",o o o o o b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"As is well known , <premise>in the OSCE not a single State or bloc of States can freeze matters of common interest and of paramount importance for European security</premise>."
"We believe that the 5 + 2 talks can play an important role in resolving the conflict , but any 5 + 2 meeting must deliver concrete results .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o,"We believe that <premise>the 5 + 2 talks can play an important role in resolving the conflict</premise>, but any <claim>5 + 2 meeting must deliver concrete results</claim>."
"Sadly , as the Council well knows , that system is seldom left unchallenged , so it is incumbent upon both organizations to work closely together to advance peace and security , and in doing so to uphold the Charter of the United Nations and the Helsinki principles .",o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Sadly , as the <premise>the Council well knows</premise> , that system is seldom left unchallenged , so <claim>it is incumbent upon both organizations to work closely together to advance peace and security</claim> , and in doing so <claim>to uphold the Charter of the United Nations and the Helsinki principles</claim> ."
"We are concerned by the European Council 's report on abuse in Ukrainian prisons , and we urge the Government to conduct thorough , impartial investigations into its findings , as well as to develop a plan to address them .",o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"We are <premise>concerned by the European Council 's report on abuse in Ukrainian prisons</premise>, and we <claim>urge the Government to conduct thorough , impartial investigations into its findings , as well as to develop a plan to address them</claim>."
"We continue to support the scheduled 25 May elections , which will enable the people of Ukraine to choose their leaders freely and fairly .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o o o,"We continue to support the <claim>scheduled 25 May elections</claim>, <premise>which will enable the people of Ukraine to choose their leaders freely and fairly</premise>."
"To conclude , Australia continues to call on Russia to meet its Geneva commitments , to allow Ukraine 's elections on 25 May to proceed without interference or obstruction , which is the right of every sovereign nation , and to exercise its influence over separatist activists in Ukraine towards those ends .",o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"To conclude , Australia continues to call on Russia to meet its Geneva commitments , <claim>to allow Ukraine 's elections on 25 May to proceed without interference or obstruction , which is the right of every sovereign nation</claim>, and <claim>to exercise its influence over separatist activists in Ukraine towards those ends</claim>."
"Australia , along with our Dutch and Malaysian partners , remains committed to returning to the crash site when conditions are safe to do so and to doing all that it can to bring to justice those responsible for the downing of Flight MH-17 and the murder of all those on board .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"Australia , along with our Dutch and Malaysian partners , remains <claim>committed to returning to the crash site when conditions are safe to do so and to doing all that it can to bring to justice those responsible for the downing of Flight MH-17 and the murder of all those on board</claim>."
"But without a genuine engagement from Russia , this plan will obviously come to nothing .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"But without a <premise>genuine engagement from Russia</premise>, this plan will obviously come to nothing."
"Jordan would like to express its deep concern about the most recent developments in Sloviansk in the east of Ukraine , in addition to the spillover violence in other regions of the country , including in Odessa .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"Jordan would like to express its <claim>deep concern about the most recent developments in Sloviansk in the east of Ukraine</claim>, <premise>in addition to the spillover violence in other regions of the country , including in Odessa</premise>."
"The Ukrainians did not want a political settlement ; they wanted a military one , so they get what they get .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o o o,"The Ukrainians did not want a political settlement <premise>; they wanted a military one <premise>, so they get what they get <claim>."
