text,ner_tags,response
"Why , in one case , when it was a question of preparations to storm the residence of the President of Ukraine , the call was that under no circumstances should force be used , while in the current situation , it is to encourage the insane military actions that Turchynov 's decree talks about ?",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>Why , in one case , when it was a question of preparations to storm the residence of the President of Ukraine , the call was that under no circumstances should force be used , while in the current situation , it is to encourage the insane military actions that Turchynov 's decree talks about ?</claim>"
"On the same day , a second convoy of trucks , three of which carried radio - location stations , illegally crossed the border .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>On the same day , a second convoy of trucks , three of which carried radio - location stations , illegally crossed the border .</claim>"
"As others have already mentioned , just yesterday peaceful demonstrators in favour of the unity of the Ukraine were violently attacked by armed pro - Russian gangs armed with clubs and baseball bats in the city of Donetsk .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<premise>As others have already mentioned , just yesterday peaceful demonstrators in favour of the unity of the Ukraine were violently attacked by armed pro - Russian gangs armed with clubs and baseball bats in the city of Donetsk .</premise>"
Investigators must immediately be granted access to the crash site and the black boxes must be handed over to independent authorities in order to prevent the evidence being tampered with .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o o o o o o o o,<claim>Investigators must immediately be granted access to the crash site and the black boxes must be handed over to independent authorities in order to prevent the evidence being tampered with</claim>
"The question of outside support in terms of recruitment , supplies of materials and training can not be avoided .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<premise>The question of outside support in terms of recruitment , supplies of materials and training can not be avoided .</premise>"
"The plan would seek to legitimize territorial gains made by separatists since September , as well as Russian personnel and military equipment on the territory of Ukraine .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>The plan would seek to legitimize territorial gains made by separatists since September , as well as Russian personnel and military equipment on the territory of Ukraine .</claim>"
Threats and sanctions have again replaced dialogue and negotiation .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o,<claim>Threats and sanctions have again replaced dialogue and negotiation</claim>
It has initiated a process of constitutional reform aimed at decentralizing power .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,<claim>It has initiated a process of constitutional reform aimed at decentralizing power</claim>
"We all understand that there are legitimate complaints in south - eastern Ukraine , borne out of decades of mismanagement and corruption and misrule , including the rule of the previous President , Yanukovych , who fled the country in disgrace .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<premise>We all understand that there are legitimate complaints in south - eastern Ukraine , borne out of decades of mismanagement and corruption and misrule , including the rule of the previous President , Yanukovych , who fled the country in disgrace .</premise>"
"As a participant in the Geneva international discussions along with the OSCE and the United Nations , the United States remains committed to working with the parties and the other Chairs to improve the security and humanitarian situation for all residents of Georgia affected by the conflict .",o o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>As a participant in the Geneva international discussions along with the OSCE and the United Nations , the United States remains committed to working with the parties and the other Chairs to improve the security and humanitarian situation for all residents of Georgia affected by the conflict .</claim>"
"Every day during the month of July , we have observed such violations , including the shooting - down of Ukrainian jets .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<premise>Every day during the month of July , we have observed such violations , including the shooting - down of Ukrainian jets .</premise>"
Those purported elections can have no legitimacy .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>Those purported elections can have no legitimacy.</claim>
The line should not be renegotiated because the separatists have gained additional territory through repeated ceasefire violations since September .,b-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o,<claim>The line should not be renegotiated</claim> <premise>because the separatists have gained additional territory through repeated ceasefire violations since September</premise>
"The flight was transmiting its assigned transponder code , corresponding with its flight plan , and flight tracking data was publicly available on the Internet .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<premise>The flight was transmiting its assigned transponder code , corresponding with its flight plan , and flight tracking data was publicly available on the Internet .</premise>"
There should be no confusion that can not be resolved with a GPS .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>There should be no confusion that can not be resolved with a GPS .</claim>
"For some time , various parties , including China , have worked actively to promote peace and facilitate negotiations .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<premise>For some time , various parties , including China , have worked actively to promote peace and facilitate negotiations .</premise>"
"It is clear that the events of recent days are yet another attempt by Kyiv to resolve the internal political conflict militarily , which will definitely lead to exacerbating the crisis of the State of Ukraine and numerous civilian casualties .",o o o o b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o o o o o o o o,"<claim>It is clear that the events of recent days are yet another attempt by Kyiv to resolve the internal political conflict militarily</claim>, <premise>which will definitely lead to exacerbating the crisis of the State of Ukraine and numerous civilian casualties</premise>."
"From the very beginning of the crisis , we have warned that last winter 's events in Ukraine - which were encouraged by crude external interference that led to a coup d'etat - could open a deep division of the country that could be overcome only through national dialogue with the participation of all regions , political powers and ethnic groups and respect for their interests and rights .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>From the very beginning of the crisis , we have warned that last winter 's events in Ukraine - which were encouraged by crude external interference that led to a coup d'etat - could open a deep division of the country that could be overcome only through national dialogue with the participation of all regions , political powers and ethnic groups and respect for their interests and rights .</claim>"
Every day the attacks are ever more deadly .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>Every day the attacks are ever more deadly .</claim>
"How can they afford modern tanks , each of which costs at least $ 4 million ?",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>How can they afford modern tanks , each of which costs at least $ 4 million ?</claim>"
The conflict in Ukraine is not an internal affair .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,<claim>The conflict in Ukraine is not an internal affair .</claim>
We consider it to be the Security Council 's duty to find a proper and peaceful solution to this crisis .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>We consider it to be the Security Council 's duty to find a proper and peaceful solution to this crisis .</claim>
"Beyond Ukraine , we should not lose sight of the Council 's need to work closely with the Austrian chairmanship of the OSCE in resolving other issues affecting the region and in helping to protect fundamental rights and freedoms .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>Beyond Ukraine , we should not lose sight of the Council 's need to work closely with the Austrian chairmanship of the OSCE in resolving other issues affecting the region and in helping to protect fundamental rights and freedoms .</claim>"
The Russian leadership has done nothing to publicly dissociate itself from the armed separatists and provocateurs or to urge them to immediately lay down their arms and release captured administrative buildings .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,<claim>The Russian leadership has done nothing to publicly dissociate itself from the armed separatists and provocateurs or to urge them to immediately lay down their arms and release captured administrative buildings</claim>
We take very seriously all credible information about any crimes committed on the territory of Ukraine .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>We take very seriously all credible information about any crimes committed on the territory of Ukraine.</claim>
The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de - escalation .,b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,<claim>The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de - escalation</claim>
"It is true that the people in Washington , DC , to whom we did not send the letter , have already poisoned it for the European Union , calling it economic blackmail .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>It is true that the people in Washington , DC , to whom we did not send the letter , have already poisoned it for the European Union , calling it economic blackmail .</claim>"
"It included 19 unmarked Kamaz trucks , each towing a howitzer artillery piece and carrying personnel in green uniforms without insignia ; 15 Kraz troop carriers ; 6 fuel tankers ; and an unmarked Bronetransporter armoured personnel carrier .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"It included 19 unmarked Kamaz trucks , each towing a howitzer artillery piece and carrying personnel in green uniforms without insignia ; 15 Kraz troop carriers ; 6 fuel tankers ; and an unmarked Bronetransporter armoured personnel carrier ."
"As is well known , in the OSCE not a single State or bloc of States can freeze matters of common interest and of paramount importance for European security .",o o o o o b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>As is well known , in the OSCE not a single State or bloc of States can freeze matters of common interest and of paramount importance for European security .</claim>"
"We believe that the 5 + 2 talks can play an important role in resolving the conflict , but any 5 + 2 meeting must deliver concrete results .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o,"<claim>We believe that the 5 + 2 talks can play an important role in resolving the conflict</claim>, but any 5 + 2 meeting must deliver concrete results."
"Sadly , as the Council well knows , that system is seldom left unchallenged , so it is incumbent upon both organizations to work closely together to advance peace and security , and in doing so to uphold the Charter of the United Nations and the Helsinki principles .",o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>Sadly , as the Council well knows , that system is seldom left unchallenged , so it is incumbent upon both organizations to work closely together to advance peace and security , and in doing so to uphold the Charter of the United Nations and the Helsinki principles .</claim>"
"We are concerned by the European Council 's report on abuse in Ukrainian prisons , and we urge the Government to conduct thorough , impartial investigations into its findings , as well as to develop a plan to address them .",o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>We are concerned by the European Council 's report on abuse in Ukrainian prisons , and we urge the Government to conduct thorough , impartial investigations into its findings , as well as to develop a plan to address them .</claim>"
"We continue to support the scheduled 25 May elections , which will enable the people of Ukraine to choose their leaders freely and fairly .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim o o o o o o o o o o o o o o o o,"<claim>We continue to support the scheduled 25 May elections , which will enable the people of Ukraine to choose their leaders freely and fairly .</claim>"
"To conclude , Australia continues to call on Russia to meet its Geneva commitments , to allow Ukraine 's elections on 25 May to proceed without interference or obstruction , which is the right of every sovereign nation , and to exercise its influence over separatist activists in Ukraine towards those ends .",o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>To conclude , Australia continues to call on Russia to meet its Geneva commitments , to allow Ukraine 's elections on 25 May to proceed without interference or obstruction , which is the right of every sovereign nation , and to exercise its influence over separatist activists in Ukraine towards those ends .</claim>"
"Australia , along with our Dutch and Malaysian partners , remains committed to returning to the crash site when conditions are safe to do so and to doing all that it can to bring to justice those responsible for the downing of Flight MH-17 and the murder of all those on board .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>Australia , along with our Dutch and Malaysian partners , remains committed to returning to the crash site when conditions are safe to do so and to doing all that it can to bring to justice those responsible for the downing of Flight MH-17 and the murder of all those on board .</claim>"
"But without a genuine engagement from Russia , this plan will obviously come to nothing .",b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,"<claim>But without a genuine engagement from Russia , this plan will obviously come to nothing .</claim>"
"Jordan would like to express its deep concern about the most recent developments in Sloviansk in the east of Ukraine , in addition to the spillover violence in other regions of the country , including in Odessa .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise,"<claim>Jordan would like to express its deep concern about the most recent developments in Sloviansk in the east of Ukraine , in addition to the spillover violence in other regions of the country , including in Odessa .</claim>"
"The Ukrainians did not want a political settlement ; they wanted a military one , so they get what they get .",b-premise i-premise i-premise i-premise i-premise i-premise i-premise i-premise o o o o o o o o o o o o o o,"<claim>The Ukrainians did not want a political settlement ; they wanted a military one , so they get what they get .</claim>"
It is time for the international community to stand as one to ensure that those responsible for that tragic crime are held to account and to make every effort to bring to an end the violence and destabilization in Ukraine .,b-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim i-claim,<claim>It is time for the international community to stand as one to ensure that those responsible for that tragic crime are held to account and to make every effort to bring to an end the violence and destabilization in Ukraine</claim>
