text,label,label_value,prediction,predictions_text
"The Mission's monitoring capabilities should be strengthened through increased use of high-technology equipment, including unmanned aerial vehicles, cameras and night-vision equipment. [SEP] Special Monitoring Mission monitors face restrictions on movement and intimidation by the hybrid Russian forces in Donbas in their everyday activities.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Mission's monitoring capabilities should be strengthened through increased use of high-technology equipment, including unmanned aerial vehicles, cameras and night-vision equipment. [SEP] Special Monitoring Mission monitors face restrictions on movement and intimidation by the hybrid Russian forces in Donbas in their everyday activities.
Output: support

Sentence: The government has been accused of corruption and mismanagement of public funds. [SEP] The government has been accused of corruption and mismanagement of public funds.
Output: no_relation

Sentence: The"
"Lasting solutions must be provided to the affected population, making a priority of the structural issues affecting human rights, in conformity with international norms, the recommendations contained in the report of the Office of the United Nations High Commissioner for Human Rights on the human rights situation in Ukraine, and in the framework of respect for General Assembly resolution 68/262, on Ukraine's sovereignty and territorial integrity. [SEP] The humanitarian situation requires responsibility on the part of the authorities and political actors.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Lasting solutions must be provided to the affected population, making a priority of the structural issues affecting human rights, in conformity with international norms, the recommendations contained in the report of the Office of the United Nations High Commissioner for Human Rights on the human rights situation in Ukraine, and in the framework of respect for General Assembly resolution 68/262, on Ukraine's sovereignty and territorial integrity. [SEP] The humanitarian situation requires responsibility on the part of the authorities and political actors.
Output: support

Sentence: The Ukrainian government has been accused of human rights violations, including the use of excessive force against protesters, arbitrary detentions, and torture. [SEP] The Ukrainian government denies these alleg"
In the challenging strategic environment that Europe is facing today [SEP] That will only lead to an even greater catastrophe and create another hotbed of tension in Europe.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: In the challenging strategic environment that Europe is facing today [SEP] That will only lead to an even greater catastrophe and create another hotbed of tension in Europe.
Output: attack

Sentence: The European Union has been a key player in promoting peace and stability in the region [SEP] The European Union has been a key player in promoting peace and stability in the region.
Output: no_relation
"
"something that the Western media seem not to refer to. [SEP] for some months now, in particular during the period after 21 February",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: something that the Western media seem not to refer to. [SEP] for some months now, in particular during the period after 21 February
Output: no_relation

Sentence: The Western media have been accused of bias in their coverage of the conflict in Ukraine. [SEP] The Ukrainian government has claimed that the media have been unfairly critical of its actions.
Output:"
"A recent Associated Press (AP) report from the rebel-held town of Perevalsk, part of the territory that recently declared independence from Ukraine, revealed the town was ruled by a local warlord who goes by the name of ""batya"" - or ""daddy"". [SEP] It is no wonder that Russia keeps blocking all attempts to expand the OSCE border observer mission to cover more ground.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: A recent Associated Press (AP) report from the rebel-held town of Perevalsk, part of the territory that recently declared independence from Ukraine, revealed the town was ruled by a local warlord who goes by the name of ""batya"" - or ""daddy"". [SEP] It is no wonder that Russia keeps blocking all attempts to expand the OSCE border observer mission to cover more ground.
Output: support

Sentence: The United States has been accused of using chemical weapons in Syria, a claim that the U.S. government has vehemently denied. [SEP] The U.N. has been criticized for not"
"That was either a provocation by the Kyiv Government or just simple stupidity. [SEP] ""We control the border and we will not let Ukrainian border guards return there.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: That was either a provocation by the Kyiv Government or just simple stupidity. [SEP] ""We control the border and we will not let Ukrainian border guards return there.
Output: attack

Sentence: I think the Ukrainian government is doing a good job in handling the crisis. [SEP] ""The Ukrainian government is not doing enough to help the people affected by the crisis.
Output: attack

"
"Russia and the separatists have once again flouted those commitments. [SEP] we met in the Council and denounced the devastating consequences of attacks by Russian-backed separatists on civilians in eastern Ukraine, and we appealed to Russia to stop supporting, training and fighting alongside separatist forces.",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Russia and the separatists have once again flouted those commitments. [SEP] we met in the Council and denounced the devastating consequences of attacks by Russian-backed separatists on civilians in eastern Ukraine, and we appealed to Russia to stop supporting, training and fighting alongside separatist forces.
Output: attack, support

Sentence: The United States and China have a long history of cooperation on climate change. [SEP] The United States and China have a long history of cooperation on climate change. [SEP] The United States and"
Kyiv has cast aside all instruments concerning a political settlement of the internal crisis. [SEP] The road map of the Chairman of the OSCE was rejected.,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Kyiv has cast aside all instruments concerning a political settlement of the internal crisis. [SEP] The road map of the Chairman of the OSCE was rejected.
Output: attack

Sentence: The United States has imposed sanctions on Russia for its actions in Ukraine. [SEP] The European Union has also imposed sanctions on Russia.
Output: support

Sentence: The United States has imposed"
"where they have perpetrated killings, abductions, torture, ill treatment and other serious human rights abuses, including the destruction of housing and seizure of property. [SEP] All parties should work together to achieve that goal.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: where they have perpetrated killings, abductions, torture, ill treatment and other serious human rights abuses, including the destruction of housing and seizure of property. [SEP] All parties should work together to achieve that goal.
Output: no_relation

Sentence: The government has been accused of human rights abuses, including the use of excessive force against protesters. [SEP] The government has announced plans to invest in renewable energy.
Output: no"
"In that regard, the holding of legislative elections in the country on 26 October was an important step on the path to political reform, which the Ukrainian Government has committed itself to. [SEP] It is vitally important that the Security Council maintain its close scrutiny of events in Ukraine and the consequent threat to international peace and security.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: In that regard, the holding of legislative elections in the country on 26 October was an important step on the path to political reform, which the Ukrainian Government has committed itself to. [SEP] It is vitally important that the Security Council maintain its close scrutiny of events in Ukraine and the consequent threat to international peace and security.
Output: support

Sentence: The Ukrainian Government has been accused of corruption and human rights abuses. [SEP] The United States has condemned these actions and called for an immediate investigation.
Output: attack

Sentence: The"
The OSCE has also documented the movement of heavy weapons out of designated storage sites and placed in areas off-limits under the Minsk agreements [SEP] because of disputes in other areas of the engagement line.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The OSCE has also documented the movement of heavy weapons out of designated storage sites and placed in areas off-limits under the Minsk agreements [SEP] because of disputes in other areas of the engagement line.
Output: no_relation

Sentence: The OSCE has also documented the movement of heavy weapons out of designated storage sites and placed in areas off-limits under the Minsk agreements [SEP] and this is a clear violation of the M"
A poll. [SEP] It is very clear that every such attempt launched early in the twenty-first century has resulted in terrible destabilization.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: A poll. [SEP] It is very clear that every such attempt launched early in the twenty-first century has resulted in terrible destabilization.
Output: no_relation

Sentence: A poll. [SEP] The poll was conducted by a reputable organization.
Output: support

Sentence: A poll. [SEP] The poll is biased and should not be"
We still observe those troops near our borders. [SEP] It is essential that they be implemented as soon as possible,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We still observe those troops near our borders. [SEP] It is essential that they be implemented as soon as possible
Output: support

Sentence: The government is not doing enough to protect our citizens. [SEP] They are just trying to distract us from the real issues
Output: attack

Sentence: I don't think the new policy will"
"Hundreds of Russian regular forces and special forces continue to operate on Ukrainian territory, in clear violation of Ukraine's sovereignty and territorial integrity. [SEP] Russia has transferred to the separatists hundreds of additional heavy weapons, not just rocket systems but also heavy artillery, tanks and armoured vehicles.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Hundreds of Russian regular forces and special forces continue to operate on Ukrainian territory, in clear violation of Ukraine's sovereignty and territorial integrity. [SEP] Russia has transferred to the separatists hundreds of additional heavy weapons, not just rocket systems but also heavy artillery, tanks and armoured vehicles.
Output: attack

Sentence: The United States has been a strong supporter of Ukraine since the beginning of the conflict. [SEP] The United States has provided Ukraine with military aid, including lethal weapons, to help it defend itself against Russian"
"Despite their claims, the separatists and the Russian Federation, as their sponsor, continue to commit gross violations of the Minsk agreements. [SEP] Almost every truck had an artillery mount in tow.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Despite their claims, the separatists and the Russian Federation, as their sponsor, continue to commit gross violations of the Minsk agreements. [SEP] Almost every truck had an artillery mount in tow.
Output: no_relation

Sentence: The government has been accused of using chemical weapons against its own people. [SEP] The government is not a type of weapon.
Output: no_relation

Sentence: The opposition leader,"
"Sponsored by the Kremlin, the illegal armed separatists, many of whom carry Russian passports, have inflicted heavy damage on the Ukrainian forces and civilian population before and during the ceasefire, using sophisticated weaponry, tanks, multiple rocket launchers and heavy artillery. [SEP] Some 550 square kilometres of land have been captured by the illegal militants since the beginning of the ceasefire.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Sponsored by the Kremlin, the illegal armed separatists, many of whom carry Russian passports, have inflicted heavy damage on the Ukrainian forces and civilian population before and during the ceasefire, using sophisticated weaponry, tanks, multiple rocket launchers and heavy artillery. [SEP] Some 550 square kilometres of land have been captured by the illegal militants since the beginning of the ceasefire.
Output: attack

Sentence: The United States and Russia have agreed to extend the New START treaty, which limits the number of strategic nuclear weapons each country can deploy, for five years. [SEP] The treaty, which was set"
"If the criminal misadventures of the Kyiv clique are not swiftly stopped, a catastrophic outcome for Ukraine cannot be averted. [SEP] We have warned of this on many occasions.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: If the criminal misadventures of the Kyiv clique are not swiftly stopped, a catastrophic outcome for Ukraine cannot be averted. [SEP] We have warned of this on many occasions.
Output: support

Sentence: The Ukrainian government is not doing enough to combat corruption. [SEP] The West should put more pressure on them.
Output: attack

Sentence: The Ukrainian government has been working hard to improve"
Ukraine is a crucial player in the international order. [SEP] Ukraine made a decisive contribution to nuclear non-proliferation when it decided in 1994 to renounce nuclear weapons.,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Ukraine is a crucial player in the international order. [SEP] Ukraine made a decisive contribution to nuclear non-proliferation when it decided in 1994 to renounce nuclear weapons.
Output: support

Sentence: The United States has been a major contributor to climate change. [SEP] The United States has been taking steps to reduce its carbon footprint.
Output: attack, support

Sentence: The United Nations"
"something that the Western media seem not to refer to. [SEP] Yesterday again, intensive fighting was reported in several locations, including north-west of Luhansk, where militants destroyed, with massive artillery fire, and occupied one of the checkpoints of the Ukrainian military.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: something that the Western media seem not to refer to. [SEP] Yesterday again, intensive fighting was reported in several locations, including north-west of Luhansk, where militants destroyed, with massive artillery fire, and occupied one of the checkpoints of the Ukrainian military.
Output: attack

Sentence: The Ukrainian government has repeatedly stated that it is ready to negotiate with the separatists. [SEP] However, the separatists have shown no interest in negotiations and continue to violate the cease"
"The Russian military has maintained a forward presence in eastern Ukraine since the ceasefire took effect. [SEP] NATO confirmed it had observed columns of Russian equipment - primarily Russian tanks, Russian artillery, Russian air-defence systems and Russian combat troops - entering Ukraine over the past 48 hours.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Russian military has maintained a forward presence in eastern Ukraine since the ceasefire took effect. [SEP] NATO confirmed it had observed columns of Russian equipment - primarily Russian tanks, Russian artillery, Russian air-defence systems and Russian combat troops - entering Ukraine over the past 48 hours.
Output: attack

Sentence: The United States and Russia have agreed to extend the New START treaty, which limits the number of strategic nuclear weapons each country can deploy. [SEP] The treaty, which was set to expire in"
"It is obvious that the Ukrainian Government is doing everything possible, under such dramatic circumstances, to respond to the legitimate needs and concerns of the population, to curb corruption and impunity, which had reigned under Yanukovich, to re-establish law and order and the authority of the State and to address the problems the Government inherited from years of neglect and mismanagement. [SEP] Acting Prime Minister Yatseniuk has clearly stated that the Government must respond to people's desire to have more regional authority.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It is obvious that the Ukrainian Government is doing everything possible, under such dramatic circumstances, to respond to the legitimate needs and concerns of the population, to curb corruption and impunity, which had reigned under Yanukovich, to re-establish law and order and the authority of the State and to address the problems the Government inherited from years of neglect and mismanagement. [SEP] Acting Prime Minister Yatseniuk has clearly stated that the Government must respond to people's desire to have more regional authority.
Output: support

Sentence: The Russian Government has been accused of supporting separatists in Eastern Ukraine, providing them with weapons and military advisers. [SEP] The Ukrainian Government has denied these allegations, claiming that the separatists"
"The violence continues. [SEP] the fact is that the armed seizure of buildings in six eastern Ukrainian towns yesterday, and several more today,",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The violence continues. [SEP] the fact is that the armed seizure of buildings in six eastern Ukrainian towns yesterday, and several more today,
Output: support

Sentence: The violence continues. [SEP] I don't see how this is related to the economic crisis in Greece.
Output: no_relation

Sentence: The violence continues. [SEP] This"
"the Russian side and Russian-backed terrorists have persistently and brutally violated the Minsk provisions. [SEP] With Russia's backing, and in breach of the Minsk arrangements, the illegal armed groups have occupied more than 550 square kilometres since September.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: the Russian side and Russian-backed terrorists have persistently and brutally violated the Minsk provisions. [SEP] With Russia's backing, and in breach of the Minsk arrangements, the illegal armed groups have occupied more than 550 square kilometres since September.
Output: attack

Sentence: The United States and Russia have agreed to extend the New START treaty for five years. [SEP] The United States and Russia have agreed to extend the New START treaty, which limits the number of"
the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it. [SEP] In the extremely difficult circumstances which now confront it,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it. [SEP] In the extremely difficult circumstances which now confront it
Output: no_relation

Sentence: the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it. [SE"
Those separatists are not engaged in peaceful protest on behalf of their rights. [SEP] Their rights are not being threatened.,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Those separatists are not engaged in peaceful protest on behalf of their rights. [SEP] Their rights are not being threatened.
Output: no_relation

Sentence: The government is not taking any action against the separatists. [SEP] The separatists are not being arrested.
Output: no_relation

Sentence: The government is not taking"
"Those actions are incompatible with the obligations of the Russian Federation under the Geneva agreement of 17 April and the Berlin declaration of2 June. [SEP] As of 14 July, the total number of groups of Russian armed forces in the areas bordering Ukraine has significantly increased.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Those actions are incompatible with the obligations of the Russian Federation under the Geneva agreement of 17 April and the Berlin declaration of2 June. [SEP] As of 14 July, the total number of groups of Russian armed forces in the areas bordering Ukraine has significantly increased.
Output: attack

Sentence: The United States and Russia have agreed to extend the New START treaty for five years. [SEP] The United States and Russia have agreed to extend the New START treaty for five years.
Output"
the risk of the re-escalation of tensions still remains. [SEP] Those ongoing ceasefire violations,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: the risk of the re-escalation of tensions still remains. [SEP] Those ongoing ceasefire violations
Output: support

Sentence: the government has been accused of human rights violations. [SEP] The opposition party denies these allegations
Output: attack

Sentence: the new policy will have a significant impact on the economy."
"We have consistently stood for developing and improving cooperation between the United Nations and regional and subregional mechanisms on the basis of the Charter of the United Nations, first and foremost Chapter VIII. [SEP] Cooperation between the two organizations is regular and multilateral in nature, covering all dimensions of security, as well as cross- dimensional issues.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We have consistently stood for developing and improving cooperation between the United Nations and regional and subregional mechanisms on the basis of the Charter of the United Nations, first and foremost Chapter VIII. [SEP] Cooperation between the two organizations is regular and multilateral in nature, covering all dimensions of security, as well as cross- dimensional issues.
Output: support

Sentence: The United Nations has failed to address the root causes of the conflict in Syria, and instead has focused on providing humanitarian aid. [SEP] The United States has criticized the United Nations for not taking a more"
"We believe that it will allow us to immediately resume the ceasefire and to protect civilians from the attacks carried out by the militants in the region in the course of the past four months. [SEP] Thus, inciting such emotions in the Security Council, as if there were going to be such huge attack on Ukraine, does not help the constructive discussions that all here are counselling and that we too endorse.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We believe that it will allow us to immediately resume the ceasefire and to protect civilians from the attacks carried out by the militants in the region in the course of the past four months. [SEP] Thus, inciting such emotions in the Security Council, as if there were going to be such huge attack on Ukraine, does not help the constructive discussions that all here are counselling and that we too endorse.
Output: support

Sentence: The Ukrainian government has accused Russia of sending troops and weapons to the separatist rebels in eastern Ukraine, a claim that Moscow has denied. [SEP] However, the United States has provided evidence to back"
The four-party talks in Berlin in the past two weeks showed some promise. [SEP] She is now being held - where?,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The four-party talks in Berlin in the past two weeks showed some promise. [SEP] She is now being held - where?
Output: no_relation

Sentence: The four-party talks in Berlin in the past two weeks showed some promise. [SEP] The talks were held in Berlin
Output: support

Sentence: The four-party talks in Berlin"
"We welcome the discussion among the United States, Ukraine and Russia due to take place on 17 April. [SEP] in order to de-escalate the situation and address the parties' differences.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We welcome the discussion among the United States, Ukraine and Russia due to take place on 17 April. [SEP] in order to de-escalate the situation and address the parties' differences.
Output: support

Sentence: The United States has imposed new sanctions on Russia, accusing it of violating the Minsk agreements. [SEP] The Kremlin has denounced the move as ""unacceptable"" and """
"Again, considerable Russian troops are massed on Ukraine's borders. [SEP] President Poroshenko put forth a peace initiative that provided a week for the capitulation of the citizens of Donbas.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Again, considerable Russian troops are massed on Ukraine's borders. [SEP] President Poroshenko put forth a peace initiative that provided a week for the capitulation of the citizens of Donbas.
Output: support

Sentence: The Russian government has denied any involvement in the conflict in Ukraine. [SEP] However, the Ukrainian government has presented evidence that suggests otherwise.
Output: attack

Sentence: The Ukrainian government has"
"On mobilization, yes, we are in the process of reforming our army, which was fully destroyed in recent years. [SEP] Because of the facts expressed today - the enlargement ofthe Russian military presence in in Donbas, Ukraine, with thousands of Russian nationals and sophisticated weaponry.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: On mobilization, yes, we are in the process of reforming our army, which was fully destroyed in recent years. [SEP] Because of the facts expressed today - the enlargement ofthe Russian military presence in in Donbas, Ukraine, with thousands of Russian nationals and sophisticated weaponry.
Output: attack

Sentence: I'm not sure if you're aware, but the United States has been providing military aid to Ukraine for several years now. [SEP] I've heard that the Ukrainian government has been making efforts"
"could happen at any time [SEP] The deaths of 13 civilians in Volnovakha on 13 January, as well as the shelling of a trolleybus in Donetsk last week, which claimed at least eight civilian victims, were already a source of concern, even as the previous day the Russian, Ukrainian, French and German Foreign Ministers had been able to reach an agreement on the withdrawal of heavy weaponry.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: could happen at any time [SEP] The deaths of 13 civilians in Volnovakha on 13 January, as well as the shelling of a trolleybus in Donetsk last week, which claimed at least eight civilian victims, were already a source of concern, even as the previous day the Russian, Ukrainian, French and German Foreign Ministers had been able to reach an agreement on the withdrawal of heavy weaponry.
Output: no_relation

Sentence: The Russian Foreign Minister Lavrov said on Tuesday that the West was trying to ""provoke"" Russia into a conflict in Ukraine [SEP] The deaths of 13 civilians in Volnovakha"
The Russian news service Tass even tried to erase from official news stories all quotes from Zakharchenko speaking about the separatists' attacks. [SEP] Pro-Russian separatists have seized the Donetsk railway control centre and stopped almost all train movements.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Russian news service Tass even tried to erase from official news stories all quotes from Zakharchenko speaking about the separatists' attacks. [SEP] Pro-Russian separatists have seized the Donetsk railway control centre and stopped almost all train movements.
Output: attack

Sentence: The Russian news service Tass even tried to erase from official news stories all quotes from Zakharchenko speaking about the separatists' attacks. [SEP] The Ukrainian government has denied any involvement"
"The human rights situation gives equal cause for concern [SEP] We should remember, as Ambassador Tagliavini has reminded us, that winter is around the corner and that with increased fighting, coupled with a shortage of gas in Ukraine, a humanitarian disaster is looming.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The human rights situation gives equal cause for concern [SEP] We should remember, as Ambassador Tagliavini has reminded us, that winter is around the corner and that with increased fighting, coupled with a shortage of gas in Ukraine, a humanitarian disaster is looming.
Output: no_relation

Sentence: The human rights situation in Ukraine is a cause for concern [SEP] The United States has imposed sanctions on Russia for its actions in Ukraine.
Output: attack

Sentence: The United States"
