text,ner_tags,response
Candidates may not direct a question to each other .,"['nns', 'md', 'rb', 'vb', 'dt', 'nn', 'to', 'dt', 'jj', '.']", <NN>Candidates</NN> <MD>may</MD> <VBP>not</VBP> <IN>direct</IN> <WRB>a</WRB> <WP>question</WP> <TO>to</TO> <PRP>each</PRP> <DT>other</DT> <Punctuation>:</Punctuation>
"There will be two-minute closing statements , but no opening statements .","['ex', 'md', 'vb', 'jj', 'nn', 'nns', ',', 'cc', 'dt', 'vbg', 'nns', '.']"," <TO>There</TO> <VBZ>will</VBZ> <aux>be</aux> <CD>two</CD> <DM>-</DM><NN>minute</NN> <CS>closing</CS> <DS>statements</DS>, <CC>but</CC> <CD>no</CD> <WRB>opening</WRB> <DS>statements</DS> <P>."
"There is an audience here in the hall , but they will remain absolutely silent for the next 90 minutes , except for now , when they join me in welcoming President Bush and Senator Kerry .","['ex', 'vbz', 'dt', 'nn', 'rb', 'in', 'dt', 'nn', ',', 'cc', 'prp', 'md', 'vb', 'rb', 'jj', 'in', 'dt', 'jj', 'cd', 'nns', ',', 'in', 'in', 'rb', ',', 'wrb', 'prp', 'vbp', 'prp', 'in', 'vbg', 'nnp', 'nnp', 'cc', 'nnp', 'nnp', '.']"," <DT>There</DT> <VBZ>is</VBZ> <NN>an</NN> <NN>audience</NN> <CC>here</CC> <IN>in</IN> <DT>the</DT> <NN>hall</NN>, <CC>but</CC> <RB>they</RB> <VP>will</VP> <MD>remain</MD> <VBN>absolutely</VBN> <RB>silent</RB> <IN>for</IN> <CD>the</CD> <CD>next</CD> <CD>90</CD> <NNS>minutes</NNS>, <CC>except</CC> <WRB>now</WRB>, <CC>when</CC> <PRP>they</PRP> <VP>join</VP> <VBP>me</VBP> <IN>in</IN> <VBN>welcoming</VBN> <NNP>President</NNP> <NN>Bush</NN> <NNP>and</NNP> <NNP>Senator</NNP> <NN>Kerry</NNP> <period>.</period>"
APPLAUSE,['nnp'], <NNP>APPLAUSE</NNP>
"Good_evening , Mr. President , Senator Kerry .","['nn', ',', 'nnp', 'nnp', ',', 'nnp', 'nnp', '.']"," <TO>Good</TO>_<CC>evening</CC>, <NNP>Mr.</NNP><NN>President</NN>, <NNP>Senator</NNP><NN>Kerry</NN>."
"As determined by a coin toss , the first question goes to you , Senator Kerry .","['in', 'vbn', 'in', 'dt', 'nn', 'nn', ',', 'dt', 'jj', 'nn', 'vbz', 'to', 'prp', ',', 'nnp', 'nnp', '.']"," <IN>As<TO><DT>determined<VBD>be<VBN>by<PRP>a<NN>coin<NN>toss<.,><.,><NNP>Senator<NNP>Kerry<.,><.,><TO>the<DT>first<JJ>question<NN><TO>goes<VBP>to<PRP>you<.<.,><.,><.>"
You have two minutes .,"['prp', 'vbp', 'cd', 'nns', '.']", <PRP>You</PRP> <VBZ>have</VBZ> <CD>two</CD> <DT>minutes</DT> <PUNCT>.</PUNCT>
Do you believe you could do a better job than President Bush in preventing another 9/11-type terrorist attack on the United States ?,"['vbp', 'prp', 'vb', 'prp', 'md', 'vb', 'dt', 'jjr', 'nn', 'in', 'nnp', 'nnp', 'in', 'vbg', 'dt', 'jj', 'jj', 'nn', 'in', 'dt', 'nnp', 'nnps', '.']", <TO>you</TO> <VB>believe</VB> <PRP>you</PRP> <COULD>could</COULD> <VBP>do</VBP> <RB>better</RB> <JJ>job</JJ> <IN>than</IN> <NNP>President</NNP> <NN>Bush</NN> <IN>in</IN> <VBN>preventing</VBN> <WRB>another</WRB> <CD>9/11-type</CD> <NN>terrorist</NN> <NN>attack</NN> <ON>on</ON> <NNP>the</NNP> <NN>United</NN> <NN>States</NN>?
"Yes , I do .","['uh', ',', 'prp', 'vbp', '.']"," <PRP>Yes</PRP>, <PRP>I</PRP> <VBZ>do</VBZ>."
"But before I answer further , let me thank you for moderating .","['cc', 'in', 'prp', 'vb', 'rbr', ',', 'vbd', 'prp', 'vbp', 'prp', 'in', 'vbg', '.']"," <IN>But</IN><,><TO>before</TO><PRP>I</PRP><,><VBP>answer</VBP><,><WDT>further</WDT><,><,><PRP>let</PRP><,><VBP>me</VBP><,><TO>thank</TO><PRP>you</PRP><,><FOR>for</FOR><NN>moderating</NN><.>"
I want to thank the University of Miami for hosting us .,"['prp', 'vbp', 'to', 'vb', 'dt', 'nnp', 'in', 'nnp', 'in', 'vbg', 'prp', '.']"," <PRP>I</PRP> <VB>want</VB> <TO>to</TO> <VBP>thank</VBP> <IN>the</IN> <DT>University</DT> <NN>of</NN> <NNP>Miami</NNP> <PP>for</PP> <VBN>hosting</VBN> <PRP>us</PRP> <.>

Sentence: The University of Miami is a great school.
Output: <DT>The</DT> <NNP>University</NNP> <NN>of</NN> <NNP>Miami</NNP> <CC>is</CC> <JJ>a</JJ> <JJ>great</JJ> <NN>school</NN> <.>

Sentence: We will be visiting the University of Miami next week.
Output: <PRP>We</PRP> <VBZ>will</VBZ> <VBP>be</VBP> <VBN>visiting</VBN> <IN>the</IN> <DT>University</DT> <NN>of</NN> <NNP>Miami</NNP> <CC>next</CC> <CD>week</CD> <.>

Sentence: The University of Miami has a beautiful campus.
Output: <DT>The</DT> <NNP>University</NNP> <NN>of</NN> <NNP>Miami</NNP> <HAS>has</HAS> <VBN>a</VBN> <JJ>beautiful</JJ> <NN>campus</NN> <.>

Sentence: The University of Miami offers many programs.
Output: <DT>The</DT> <NNP>University</NNP> <NN>of</NN> <NNP>Miami</NNP> <VERBOFFERS>offers</VERBOFFERS> <VBN>many</VBN> <NNS>programs</NNS> <.>

Sentence: The University of Miami is one of the best schools in the country.
Output: <DT>The</DT> <NNP>University</NNP> <NN>of</NN> <NNP>M"
And I know the president will join me in welcoming all of Florida to this debate .,"['cc', 'prp', 'vbp', 'dt', 'nn', 'md', 'vb', 'prp', 'in', 'vbg', 'dt', 'in', 'nnp', 'to', 'dt', 'nn', '.']", <IN>And</IN> <VBP>I</VBP> <VBZ>know</VBZ> <TO>the</TO> <NNP>president</NNP> <VBP>will</VBP> <VBN>join</VBN> <PRP>me</PRP> <IN>in</IN> <VBN>welcoming</VBN> <DT>all</DT> <NN>of</NN> <WP>Florida</WP> <TO>to</TO> <NN>this</NN> <DT>debate</DT> <PUNCT>.</PUNCT>
You 've been through the roughest weeks anybody could imagine .,"['prp', 'vbp', 'vbn', 'in', 'dt', 'jj', 'nns', 'nn', 'md', 'vb', '.']", You <PRP>'ve <VBP> been <VBP> through <VBN> the <DT> roughest <JJ> weeks <NN> anybody <WP> could <VBP> imagine <.> <.>
hearts go out to you .,"['nns', 'vbp', 'rp', 'to', 'prp', '.']", <WP>hearts</WP> <VBP>go</VBP> <PRP>out</PRP> <TO>to</TO> <PRP>you</PRP>.
And we admire pluck and perseverance .,"['cc', 'prp', 'vbp', 'nn', 'cc', 'nn', '.']", <IN>And</IN> <VBP>we</VBP> <VBZ>admire</VBZ> <NN>pluck</NN> <NN>and</NN> <NN>perseverance</NN>.
I can make American safer than President Bush has made us .,"['prp', 'md', 'vb', 'nnp', 'jjr', 'in', 'nnp', 'nnp', 'vbz', 'vbn', 'prp', '.']", <PRP>I</PRP> <VB>can</VB> <VBP>make</VBP> <NNP>American</NNP> <CC>safer</CC> <IN>than</IN> <PRP>President</PRP> <NNP>Bush</NNP> <VBP>has</VBP> <VBN>made</VBN> <PRP>us</PRP> <PUNCT>.</PUNCT>
And I believe President Bush and I both love country equally .,"['cc', 'prp', 'vbp', 'nnp', 'nnp', 'cc', 'prp', 'dt', 'vbp', 'nn', 'rb', '.']"," <IN>And</IN> <PRP>I</PRP> <VBZ>believe</VBZ> <NNP>President</NNP> <NN>Bush</NN> <CC>and</CC> <PRP>I</PRP> <COMMA>, </COMMA> <DT>both</DT> <VBP>love</VBP> <CC>and</CC> <DT>country</DT> <DET>equally</DET> <PERIOD>. </PERIOD>"
But we just have a different set of convictions about how you make America safe .,"['cc', 'prp', 'rb', 'vbp', 'dt', 'jj', 'nn', 'in', 'nns', 'in', 'wrb', 'prp', 'vbp', 'nnp', 'jj', '.']", <IN>But</IN> <PRP>we</PRP> <VBP>just</VBP> <DT>have</DT> <NN>a</NN> <CD>different</CD> <NN>set</NN> <OF>of</OF> <IN>convictions</IN> <PRP>about</PRP> <PRP$>how</PRP$> <VP>you</VP> <VBP>make</VBP> <NN>America</NN> <VBP>safe</VBP> <PUNCT>.</PUNCT>
I believe America is safest and strongest when we are leading the world and we are leading strong alliances .,"['prp', 'vbp', 'nnp', 'vbz', 'jjs', 'cc', 'jjs', 'wrb', 'prp', 'vbp', 'vbg', 'dt', 'nn', 'cc', 'prp', 'vbp', 'vbg', 'jj', 'nns', '.']", <PRP>I</PRP> <VB>believe</VB> <NNP>America</NNP> <VBP>is</VBP> <JJS>safest</JJS> <RB>and</RB> <JJS>strongest</JJS> <CC>when</CC> <WRB>we</WRB> <VBP>are</VBP> <VBN>leading</VBN> <IN>the</IN> <DT>world</DT> <CC>and</CC> <WRB>we</WRB> <VBP>are</VBP> <VBN>leading</VBN> <NN>strong</NN> <VBN>alliances</VBN> <PUNCT>.</PUNCT>
I 'll never give a veto to any country over security .,"['prp', 'md', 'rb', 'vb', 'dt', 'nn', 'to', 'dt', 'nn', 'in', 'nn', '.']", I <VBZ>'ll<TO> never <RB>give<VBP> a <NN>veto<NN> to <PRP>any<WP><DT>country<NN><IN>over<IN>security<NN><Period>.
But I also know how to lead those alliances .,"['cc', 'prp', 'rb', 'vbp', 'wrb', 'to', 'vb', 'dt', 'nns', '.']", <IN>But</IN> <PRP>I</PRP> <VBP>also</VBP> <VB>know</VB> <TO>how</TO> <IN>to</IN> <VBP>lead</VBP> <DT>those</DT> <NNP>alliances</NNP> <PUNCT>.</PUNCT>
"This president has left them in shatters across the globe , and we 're now 90 percent of the casualties in Iraq and 90 percent of the costs .","['dt', 'nn', 'vbz', 'vbn', 'prp', 'in', 'nnp', 'in', 'dt', 'nn', ',', 'cc', 'prp', 'vbp', 'rb', 'cd', 'nn', 'in', 'dt', 'nns', 'in', 'nnp', 'cc', 'cd', 'nn', 'in', 'dt', 'nns', '.']"," <NNP>This</NNP> <VBZ>president</VBZ> <VBP>has</VBP> <VP>left</VP> <DT>them</DT> <IN>in</IN> <RB>shatters</RB> <IN>across</IN> <WRB>the</WRB> <NN>globe</NN>, <CC>and</CC> <WP>we</WP> <VBZ>'re</VBZ> <NN>now</NN> <CD>90</CD> <PP>percent</PP> <TO>of</TO> <NN>the</NN> <NNS>casualties</NNS> <IN>in</IN> <NN>Iraq</NN> <COMMA>, </COMMA> <CC>and</CC> <CD>90</CD> <PP>percent</PP> <TO>of</TO> <NN>the</NN> <NNS>costs</NNS> <PERIOD>. </PERIOD>"
"I think that 's wrong , and I think we can do better .","['prp', 'vbp', 'in', 'vbz', 'jj', ',', 'cc', 'prp', 'vbp', 'prp', 'md', 'vb', 'rbr', '.']"," <PRP>I</PRP> <VB>think</VB> <TO>that</TO> <VBN>'s</VBN> <JJ>wrong</JJ>, <CC>and</CC> <PRP>I</PRP> <VB>think</VB> <PRP>we</PRP> <VBP>can</VBP> <VBN>do</VBN> <VBN>better</VBN>."
I have a better plan for homeland security .,"['prp', 'vbp', 'dt', 'jjr', 'nn', 'in', 'nn', 'nn', '.']", <PRP>I</PRP> <VBP>have</VBP> <DT>a</DT> <NN>better</NN> <JJ>plan</JJ> <FOR>for</FOR> <IN>homeland</IN> <NN>security</NN> <PUNCT>.</PUNCT>
"Mr. President , you have a 90-second rebuttal .","['nnp', 'nnp', ',', 'prp', 'vbp', 'dt', 'jj', 'nn', '.']"," <PRP>Mr.</PRP> <NNP>President</NNP> <UH>,</UH> <VBP>you</VBP> <have> <VBN>had</VBN> <DT>a</DT> <CD>90</CD> <NN>second</NN> <WRB>rebuttal</WRB> <TO>."
"I , too , thank the University of Miami , and say prayers are with the good people of this state , who 've suffered a lot .","['prp', ',', 'rb', ',', 'vbp', 'dt', 'nnp', 'in', 'nnp', ',', 'cc', 'vb', 'nns', 'vbp', 'in', 'dt', 'jj', 'nns', 'in', 'dt', 'nn', ',', 'wp', 'vbp', 'vbn', 'dt', 'nn', '.']"," <PRP>I</PRP> <TO>, </TO><PRP>too</PRP> <TO>, </TO><NNP>University</NNP> <NN>of</NN> <NNP>Miami</NNP> <CC>,</CC> <VBP>and</VBP> <VBZ>say</VBZ> <PRP>prayers</PRP> <VBP>are</VBP> <WRB>with</WRB> <DT>the</DT> <NNP>good</NNP> <NN>people</NN> <IN>of</IN> <NNP>this</NNP> <DT>state</DT> <CC>,</CC> <WRB>who</WRB>'<VBZ>ve</VBZ> <VBN>suffered</VBN> <DT>a</DT> <CD>lot</CD> <PERIOD>.</PERIOD>"
September the 11th changed how America must look at the world .,"['nnp', 'dt', 'nnp', 'vbd', 'wrb', 'nnp', 'md', 'vb', 'in', 'dt', 'nn', '.']", <TO>September</TO> <DT>the</DT> <CD>11th</CD> <VBP>changed</VBP> <PRP>how</PRP> <NN>America</NN> <VBZ>must</VBZ> <VBP>look</VBP> <AT>at</AT> <IN>the</IN> <DT>world</DT> <P>.
"And since that day , nation has been on a multi-pronged strategy to keep country safer .","['cc', 'in', 'dt', 'nn', ',', 'nn', 'vbz', 'vbn', 'in', 'dt', 'jj', 'nn', 'to', 'vb', 'nn', 'jjr', '.']"," <IN>And</IN> <CC>since</CC> <DT>that</DT> <JJ>day</JJ>, <NN>nation</NN> <VBP>has</VBP> <TO>been</TO> <IN>on</IN> <CD>a</CD> <DT>multi-pronged</DT> <JJ>strategy</JJ> <TO>to</TO> <VP>keep</VP> <PRP>country</PRP> <VBN>safer</VBN>."
We pursued Al Qaida wherever Al Qaida tries to hide .,"['prp', 'vbd', 'nnp', 'nnp', 'wrb', 'nnp', 'nnp', 'vbz', 'to', 'vb', '.']", <NNP>We</NNP> <VBD>pursued</VBD> <NNP>Al</NNP> <NNP>Qaida</NNP> <WRB>wherever</WRB> <NNP>Al</NNP> <NNP>Qaida</NNP> <VBZ>tries</VBZ> <PRP>to</PRP> <VBN>hide</VBN> <Punctuation>:</Punctuation> <Punctuation>.</Punctuation>
Seventy-five percent of known Al Qaida leaders have been brought to justice .,"['jj', 'nn', 'in', 'jj', 'nnp', 'nnp', 'nns', 'vbp', 'vbn', 'vbn', 'to', 'nn', '.']", <NN>Seventy-five</NN> <CD>percent</CD> <TO>of</TO> <DT>known</DT> <NN>Al</NN> <NNP>Qaida</NNP> <LS>leaders</LS> <VP>have</VP> <VBD>been</VBD> <TO>brought</TO> <VBN>to</VBN> <IN>justice</IN> <PP>.<PP>
The rest of them know we 're after them .,"['dt', 'nn', 'in', 'prp', 'vbp', 'prp', 'vbp', 'in', 'prp', '.']", <NN>The</DT> <NN>rest</NN> <CD>of</CD> <NN>them</NN> <VBZ>know</VBZ> <PRP>we</PRP> <VBP>'re</VBP> <PRP>after</PRP> <PRP>them</PRP> <PUNCT>.</PUNCT>
"We 've upheld the doctrine that said if you harbor a terrorist , you 're equally as guilty as the terrorist .","['prp', 'vbp', 'vbn', 'dt', 'nn', 'wdt', 'vbd', 'in', 'prp', 'vbp', 'dt', 'nn', ',', 'prp', 'vbp', 'rb', 'rb', 'jj', 'in', 'dt', 'nn', '.']"," <NNP>We</NNP> <VBZ>'ve</VBZ> <TO>upheld</TO> <DT>the</DT> <NN>doctrine</NN> <IN>that</IN> <CC>said</CC> <RB>if</RB> <VP>you</VP> <VBN>harbor</VBN> <DT>a</DT> <NN>terrorist</NN> <CC>,</CC> <CC>you</CC> <VBZ>'re</VBZ> <EQ>equally</EQ> <JJR>as</JJR> <NN>guilty</NN> <CC>as</CC> <NP><DT>the</DT><NNP>terrorist</NNP></NP> <PP><IN>.</IN></PP>"
And the Taliban are no longer in power .,"['cc', 'dt', 'nnp', 'vbp', 'rb', 'rb', 'in', 'nn', '.']", <IN>And</IN> <NN>Taliban</NN> <VBZ>are</VBZ> <VBN>no</VBN> <VBN>longer</VBN> <IN>in</IN> <DT>power</DT>.
Ten million people have registered to vote in Afghanistan in the upcoming presidential election .,"['cd', 'cd', 'nns', 'vbp', 'vbn', 'to', 'vb', 'in', 'nnp', 'in', 'dt', 'jj', 'jj', 'nn', '.']", <NN>Ten</NN> <CD>million</CD> <NN>people</NN> <VBP>have</VBP> <VBN>registered</VBN> <TO>to</TO> <IN>vote</IN> <IN>in</IN> <NN>Afghanistan</NN> <IN>in</IN> <DT>the</DT> <NN>upcoming</NN> <JJ>presidential</JJ> <NN>election</NN> <.>
"In Iraq , we saw a threat , and we realized that after September the 11th , we must take threats seriously , before they fully materialize .","['in', 'nnp', ',', 'prp', 'vbd', 'dt', 'nn', ',', 'cc', 'prp', 'vbd', 'in', 'in', 'nnp', 'dt', 'jj', ',', 'prp', 'md', 'vb', 'nns', 'rb', ',', 'in', 'prp', 'rb', 'vb', '.']"," <IN>In</IN> <WRB>Iraq</WRB>, <TO>we</TO> <VBD>saw</VBD> <A NNS>a threat</A>, <CC>and</CC> <TO>we</TO> <VBZ>realized</VBZ> <WRB>that</WRB> <CC>after</CC> <CD>September</CD> <DT>the</DT> <CD>11th</CD>, <CC>we</CC> <MD>must</MD> <VBP>take</VBP> <A NNS>threats</A> <CC>seriously</CC>, <CC>before</CC> <WRB>they</WRB> <VBP>fully</VBP> <VBN>materialize</VBN> <Period>.</Period>"
Saddam Hussein now sits in a prison cell .,"['nnp', 'nnp', 'rb', 'vbz', 'in', 'dt', 'nn', 'nn', '.']", <NNP>Saddam Hussein</NNP> <VBP>now</VBP> <VBN>sits</VBN> <IN>in</IN> <DT>a</DT> <NN>prison</NN> <CC>and</CC> <CD>cell</CD> <period>.</period>
America and the world are safer for it .,"['nnp', 'cc', 'dt', 'nn', 'vbp', 'jjr', 'in', 'prp', '.']", <NN>America</NN> <CC>and</CC> <DT>the</DT> <NN>world</NN> <CC>are</CC> <VBP>safer</VBP> <PRP>it</PRP> <.>
We continue to pursue policy of disrupting those who proliferate weapons of mass destruction .,"['prp', 'vbp', 'to', 'vb', 'nn', 'in', 'vbg', 'dt', 'wp', 'vbp', 'nns', 'in', 'jj', 'nn', '.']", <NNP>We</NNP> <VBD>continue</VBD> <TO>to</TO> <VB>pursue</VB> <IN>a</IN> <NN>policy</NN> <IN>of</IN> <VBN>disrupting</VBN> <WRB>those</WRB> <PRP>who</PRP> <VBP>proliferate</VBP> <NN>weapons</NN> <NN>of</NN> <NNS>mass</NNS> <NNS>destruction</NNS> <PUNCT>.</PUNCT>
Libya has disarmed .,"['nnp', 'vbz', 'vbn', '.']", <NN>Libya</NN> <VBD>has</VBD> <VBN>disarmed</VBN>.
The A.Q. Khan network has been brought to justice .,"['dt', 'nnp', 'nnp', 'nn', 'vbz', 'vbn', 'vbn', 'to', 'nn', '.']", <NNP>The</DT> <NN>A.Q.</NNP> <NN>Khan</NNP> <VVP>network</NN> <VVP>has</VVP> <VVP>been</VVP> <VVP>brought</VVP> <TO>to</IN> <VVP>justice</NN>.<DOT>
"And , as well , we 're pursuing a strategy of freedom around the world , because I understand free nations will reject terror .","['cc', ',', 'rb', 'rb', ',', 'prp', 'vbp', 'vbg', 'dt', 'nn', 'in', 'nn', 'in', 'dt', 'nn', ',', 'in', 'prp', 'vbp', 'jj', 'nns', 'md', 'vb', 'nn', '.']"," <IN>And</IN>, <WRB>as</WRB> <WDT>well</WDT>, <PRP>we</PRP> <VBZ>'re</VBZ> <NN>pursuing</NN> <VBN>a</VBN> <DT>strategy</DT> <NN>of</NN> <JJ>freedom</JJ> <NN>around</NN> <IN>the</IN> <CD>world</CD>, <CC>because</CC> <PRP>I</PRP> <VBZ>understand</VBZ> <VP>free</VP> <JJ>nations</JJ> <NN>will</NN> <MD>reject</MD> <NN>terror</NN>."
