text,label,label_value,prediction,predictions_text
We got rid of that [SEP] We had a war when we came into power in 1953,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We got rid of that [SEP] We had a war when we came into power in 1953
Output: no_relation
Sentence: The President's leadership has been a source of strength for the nation [SEP] The President's leadership has been a source of strength for the nation
Output: support
Sentence: The President's leadership has been a source of"
We got rid of that [SEP] that doesn't indicate that we're trigger-happy,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We got rid of that [SEP] that doesn't indicate that we're trigger-happy
Output: no_relation
Sentence: The United States has been a leader in the world [SEP] we have been a leader in the world
Output: support
Sentence: The United States has been a leader in the world [SEP] we have been a"
the rights of people there to be free [SEP] there isn't any question about the necessity of defending Berlin,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: the rights of people there to be free [SEP] there isn't any question about the necessity of defending Berlin
Output: support
Sentence: the United States has been a leader in the world [SEP] the United States has been a leader in the world
Output: no_relation
Sentence: the United States has been a leader in the world [SEP] the United"
There were three Democratic presidents who led us into war. [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: There were three Democratic presidents who led us into war. [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: The United States has been a leader in the world in the fight against communism [SEP] the United States has been a leader in the world in the fight against communism
Output: support
Sentence: The United States has been"
would lead this nation into war [SEP] I resent it,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: would lead this nation into war [SEP] I resent it
Output: attack
Sentence: I am proud to be a part of this great nation [SEP] I am proud to be an American
Output: support
Sentence: I am proud to be a part of this great nation [SEP] I am proud to"
"I resent that comment [SEP] the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I resent that comment [SEP] the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans
Output: attack
Sentence: I am proud to be a Republican [SEP] I am proud to be an American
Output: no_relation
Sentence: I am proud to be a Republican [SEP] I am proud to be an American
Output: no"
I do not mean by that that one party is a war party and the other party is a peace party [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I do not mean by that that one party is a war party and the other party is a peace party [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: I do not mean by that that one party is a war party and the other party is a peace party [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by"
I would ask him to name one Republican president who led this nation into war [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I would ask him to name one Republican president who led this nation into war [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no_relation
Sentence: I would ask him to name one Republican president who led this nation into war [SEP] I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record
Output: no"
I would remind Senator Kennedy of the past fifty years [SEP] I would ask him to name one Republican president who led this nation into war,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I would remind Senator Kennedy of the past fifty years [SEP] I would ask him to name one Republican president who led this nation into war
Output: attack
Sentence: I would remind Senator Kennedy of the past fifty years [SEP] I would ask him to name one Republican president who led this nation into war
Output: attack
Sentence: I would remind Senator Kennedy of the past fifty years ["
We've been strong [SEP] that doesn't indicate that we're trigger-happy,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We've been strong [SEP] that doesn't indicate that we're trigger-happy
Output: no_relation
Sentence: The United States has been a strong supporter of the United Nations [SEP] the United Nations has been a strong supporter of the United States
Output: support
Sentence: The United States has been a strong supporter of the United"
there isn't any question about the necessity of defending Berlin [SEP] We will meet our commitments to maintain the freedom and independence of West Berlin,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: there isn't any question about the necessity of defending Berlin [SEP] We will meet our commitments to maintain the freedom and independence of West Berlin
Output: support
Sentence: the United States has been a strong supporter of the United Nations [SEP] the United Nations has been a strong supporter of the United States
Output: support
Sentence: the United States has been a strong supporter of the United Nations"
"when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly [SEP] I am never satisfied with the economic growth of this country",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly [SEP] I am never satisfied with the economic growth of this country
Output: no_relation
Sentence: I am never satisfied with the economic growth of this country [SEP] when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow"
"I'm not satisfied with it even if there were no Communism in the world [SEP] when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I'm not satisfied with it even if there were no Communism in the world [SEP] when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly
Output: no_relation
Sentence: I think that is a very good question [SEP] I think that is a very good question
Output: no_relation
Sentence: I think that is a very good question [SEP] I think that is a very good"
even though the growth in this Administration has been twice as much as it was in the Truman Administration [SEP] that isn't good enough,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: even though the growth in this Administration has been twice as much as it was in the Truman Administration [SEP] that isn't good enough
Output: attack
Sentence: the President's leadership has been a source of strength for the American people [SEP] the President's leadership has been a source of strength for the American people
Output: support
Sentence: the President's leadership has been a source"
that isn't good enough [SEP] I am never satisfied with the economic growth of this country,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: that isn't good enough [SEP] I am never satisfied with the economic growth of this country
Output: attack
Sentence: the United States has been a leader in the world [SEP] we have been a leader in the world
Output: support
Sentence: the United States has been a leader in the world [SEP] we have been a leader"
"I believe basically that what we have to do is to stimulate that sector of America, the private enterprise sector of the economy, in which there is the greatest possibility for expansion [SEP] I advocate a program of tax reform which will stimulate more investment in our economy",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I believe basically that what we have to do is to stimulate that sector of America, the private enterprise sector of the economy, in which there is the greatest possibility for expansion [SEP] I advocate a program of tax reform which will stimulate more investment in our economy
Output: support
Sentence: I am not going to be a candidate for the presidency in 1968 [SEP] I am not going to be a candidate for the presidency in 1968
Output: no_relation
Sentence: I am not going to"
"I refer, for example, to distressed areas [SEP] we have to move on other areas that are holding back growth",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: I refer, for example, to distressed areas [SEP] we have to move on other areas that are holding back growth
Output: support
Sentence: I am not going to get into the details of the budget [SEP] but I will say that the budget is a very important document
Output: no_relation
Sentence: I am not going to get into the details of the"
we have to move on other areas that are holding back growth [SEP] We have to move into those areas with programs so that we make adequate use of the resources of those areas,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: we have to move on other areas that are holding back growth [SEP] We have to move into those areas with programs so that we make adequate use of the resources of those areas
Output: no_relation
Sentence: we have to move on other areas that are holding back growth [SEP] We have to move into those areas with programs so that we make adequate use of the resources of those areas
Output: no_relation
Sentence: we"
the equality of opportunity for employment and education is not just for the benefit of the minority groups [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: the equality of opportunity for employment and education is not just for the benefit of the minority groups [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need
Output: support
Sentence: the United States has been a leader in the world in the fight against communism [SEP] the United States has been a leader in the world in the fight against communism
Output: no_relation
Sentence: the United States has been"
"we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth [SEP] it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need
Output: support
Sentence: the President's program is a very good one [SEP] it is a very good one
Output: support
Sentence: the President's program is a very good one [SEP] it is a very bad one
Output:"
He's been traveling in some other country [SEP] Anybody who says America's been standing still for the last seven and a half years hasn't been traveling around America,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: He's been traveling in some other country [SEP] Anybody who says America's been standing still for the last seven and a half years hasn't been traveling around America
Output: no_relation
Sentence: I think it's a very good thing that we have a president who is willing to take the initiative [SEP] I think it's a very good thing that we have a president who is willing to take the initiative
Output"
We have been moving [SEP] America has not been standing still,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We have been moving [SEP] America has not been standing still
Output: no_relation
Sentence: The United States has been moving [SEP] America has not been standing still
Output: no_relation
Sentence: The United States has been moving [SEP] America has not been standing still
Output: no_relation
Sentence"
We have been moving much faster than we did in the Truman years [SEP] America has not been standing still,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we have avoided surrender of principle or territory at the conference table [SEP] In the past seven years, in President Eisenhower's Administration, this situation has been reversed
Output: support
Sentence: although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily [SEP] we must increase our strength
Output: attack
Sentence: You know, people said it was a big risk at that time [SEP] when there was a crisis involving the Mexican peso, again, President Bill Clinton showed bold and dynamic leadership
Output: no_relation
Sentence: We have been moving much faster than we did in the Truman years [SEP] America has not been standing still
Output: no_relation
Sentence: The President's leadership has been a source of strength for the American people [SEP] the President's leadership has been a source of strength for the American people
Output: support
Sentence: The President's leadership has been a"
