text,label,prediction
"Russian and separatist actions in eastern Ukraine currently have nothing to do with improving the humanitarian situation in Donbas, or decentralizing power, as called for in points 3 and 8 of the Minsk protocol. [SEP] In neighbouring Alchevsk village rebel leaders preside over the kangaroo trials of people accused of crimes.",support,no_relation
the statements by a number of representatives have compelled us to bring it up. [SEP] The current situation is dangerous,no_relation,no_relation
"all parties must live up to one hundred per cent of their commitments. [SEP] Opposition journalists are being murdered, and I could continue this list.",no_relation,no_relation
"Overall, since the announcement of the ceasefire on 5 September 2014, Ukrainian forces and civilians have been shelled more than 5,660 times, some 1,500 Ukrainian military have been killed and wounded, and at least 151 civilians have been killed. [SEP] would like to cite two statements, the first made by Yuri Lytsenko, an adviser to the President of Ukraine, on 24 October, before the elections, on the Ukrainian radio.",no_relation,no_relation
"President Putin said in Milan that he would not discuss OSCE monitoring of the border until the residents of the Donbas are secure. [SEP] We have seen peace plans like that before in Abkhazia, South Ossetia and Transnistria.",no_relation,no_relation
"Disappointingly, all evidence at hand points to Russia's continued determination to promote instability and challenge Ukraine's authority over its sovereign territory. [SEP] We are seeing the increasing intimidation of local populations and illegal detentions.",support,support
I drew the attention of the Council to the dangerously deteriorating security situation in the eastern part of Ukraine [SEP] That is also something not raised here in the Chamber by either our Western colleagues or by the representatives of the Kyiv authorities.,no_relation,no_relation
"We do not have any aggressive intentions towards Ukraine. [SEP] It is high time for all stakeholders, including the Russian Federation, to mobilize all energies to put an end to this crisis.",no_relation,no_relation
"No matter our religious beliefs, that scenario may become a self-fulfilling prophesy if States continue to choose to open or support theatres of war and conflict in every corner of the world. [SEP] In eastern Ukraine, armed groups are gradually seizing the cities.",no_relation,no_relation
"since the declaration's adoption we have seen two distinct attitudes. [SEP] Safe and unhindered access must be granted to international investigators, as well as to observers from the Organization for Security and Cooperation in Europe (OSCE) and representatives of affected countries.",no_relation,no_relation
"The United States fully supports the organization's comprehensive approach to security. [SEP] One such is the case of a Ukrainian servicewoman, Nadiya Savchenko, who was kidnapped in July on Ukrainian territory by Russian security services and is currently being kept under illegal arrest in Russia.",no_relation,no_relation
Separatists seized the General Prosecutor's office in Horlivka. [SEP] We must halt this course of confrontation and work towards de-escalation.,no_relation,no_relation
"it is quite clear that we cannot expect conciliatory statements from the leaders of the Donetsk People's Republic. [SEP] we will remain vigilant to ensure that support for the separatists finally ceases, that the weakening of the State and the rule of law is checked, and that the ceasefire is fully respected.",no_relation,no_relation
"Border control is supposed to happen last. [SEP] If he wants to go into the whole package of measures for the implementation of the Minsk agreements, we can do that, but we have already said these things many times and when everything that is supposed to happen has already been clearly established.",support,no_relation
"We condemn all violations of international standards, including the protection of human rights that should be respected by all parties to the conflict. [SEP] by sending military units into our territory, delivering heavy weapons to the local terrorist groups, training, equipping and financing mercenaries and waging an information war.",no_relation,no_relation
"We are in discussions with our Russian and Ukrainian partners on the subject. [SEP] Yet separatists and terrorists in the eastern part of Ukraine continued to sow terror, loot, rob banks, racketeer, kidnap people and traffic in human beings.",no_relation,no_relation
"It has done as the Council has asked. [SEP] Overall, since the announcement of the ceasefire on 5 September 2014, Ukrainian forces and civilians have been shelled more than 5,660 times, some 1,500 Ukrainian military have been killed and wounded, and at least 151 civilians have been killed.",no_relation,no_relation
I suppose it was not considered interesting enough to remain. [SEP] The violence and horrific acts of this weekend sought to derail dialogue and undermine the negotiated settlement of the crisis provided for in the Minsk accords.,no_relation,no_relation
"As we can see, there is not a single word about the implementation ofthe Minsk agreement here, just about a victory on the battlefield. [SEP] He said:  ""The ceasefire and the achievement of peace are going to work in our favour.",support,no_relation
Its continued support for the armed separatists serves only to escalate an already perilous situation and will only lead to a further deterioration in Russia's relations with the international community. [SEP] Conflict prevention is an issue on which we deem it not only possible but also urgent to make headway together.,no_relation,no_relation
"Immediately after the signing of the Minsk  protocol, the Ukrainian Government moved quickly to implement the agreement. [SEP] So when Zakharchenko brags about seizing territory beyond the Minsk ceasefire line; when he announces at rallies that separatists will strike Ukrainian forces without provocation; and when he says that he is not interested in negotiating, he is not only speaking about the separatists' intentions but also about Russia's intentions.",no_relation,no_relation
"The only way forward, as we all know, is de-escalation, dialogue and the free elections that are planned for 25 May. [SEP] We welcome and support the Austrian chairmanship's priorities on strengthening instruments for conflict prevention and resolution, modernizing OSCE confidence- and security-building measures and launching a structured dialogue addressing the prevailing threats and the possible way forward.",no_relation,no_relation
"Apparently, he would like Ukraine to remain under Nazi occupation even today. [SEP] However, speaking on German television, Prime Minister Yatsenyuk lamented the fact that during the Second World War ""the Soviet Union invaded Ukraine and Germany"".",support,no_relation
"Yet peace cannot be made unilaterally. [SEP] Poroshenko announced unilateral ceasefires on the part of Ukrainian forces, resulting in brief but significant decreases in violence.",support,no_relation
"if they have been surrounded, as has happened in Sloviansk, by subdivisions of the Ukrainian armed forces and the so-called National Guard, comprised of fighters from the Right Sector. [SEP] It is essential that independent investigations take place into all serious allegations of violations, whoever the perpetrators are.",no_relation,no_relation
"What we need today is not a vodka-loving James Bond but diplomats who can return to the principles that form the foundations of international life. [SEP] That statement was a further step towards the comprehensive implementation of the Minsk accords, which are the only way to achieve a negotiated solution to this crisis.",no_relation,no_relation
"The fact that we were not able to do so [SEP] On Friday 23 January, the de facto leader of the Russian-backed separatists in Donetsk, Alexander Zakharchenko, said ""today the offensive on Mariupol begins"".",no_relation,no_relation
"The Government of Ukraine strongly condemns the aforementioned acts of terror and violence, including yesterday's attempt to assassinate the Mayor of Kharkiv, Hennadiy Kernes, who publicly supported the unity and territorial integrity of Ukraine. [SEP] Volodymyr Rybak disappeared on 17 April in Horlivka after he tried to remove the separatists' flag from the building of Horlivka City Council.",support,no_relation
The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale. [SEP] At meetings people quote Hitler.,no_relation,no_relation
We also call on Ukraine to begin the institutional reform as per its commitments. [SEP] The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de-escalation.,support,no_relation
"which, by the  way, have their own ""Daddies"" [SEP] That is far from a comprehensive list of all the cities under the control of self-defence formations in which civilians are dying every day.",no_relation,no_relation
We know that is not the case. [SEP] Australia looks forward to working with the new Government of Ukraine.,no_relation,no_relation
"The Russian military has maintained a forward presence in eastern Ukraine since the ceasefire took effect. [SEP] At Minsk, Russia committed to remove all illegal military formations, military equipment and militants from Ukraine.",attack,no_relation
"Despite their claims, the separatists and the Russian Federation, as their sponsor, continue to commit gross violations of the Minsk agreements. [SEP] On 9 November, the OSCE recorded a convoy of 17 trucks 15 kilometres to the east of Donetsk.",support,no_relation
"Those two organizations share a common approach that combines security, development and human rights. [SEP] We have warned of this on many occasions.",no_relation,no_relation
"We condemn in the strongest terms this interference in Ukrainian internal affairs [SEP] The separatist agitation helped from outside the country has spread to the eastern part of Ukraine, first in Crimea - annexed in violation of the law - and then in the Donbas region, causing disturbances, human rights violations and a serious humanitarian situation.",support,no_relation
"It is urgent that the ceasefire be fully respected, monitored and verified by the OSCE Special Monitoring Mission, in accordance with the provisions of the Minsk agreements. [SEP] We regret that the Council has had to be convened today and express our deep concern at the further escalation of the crisis in the east and south of Ukraine.",support,no_relation
They undermine any trust placed in signatories who fail to keep their word. [SEP] A poll.,no_relation,no_relation
"A bus stop was hit yesterday, resulting in two deaths and 11 serious injuries. [SEP] I did not assert that that was a definitive conclusion - certainly not yet - of the independent investigation, which is still looking to establish what happened rather than who was responsible.",no_relation,no_relation
"Ukraine itself is working to implement its Geneva commitments. [SEP] In the case of Volnovakha, we agreed with the text that was proposed by the sponsors within one minute.",no_relation,no_relation
We are very concerned by the approach of the Russian Federation that consists in manipulating peoples' right to self-determination. [SEP] By opting to recognize the illegal and illegitimate so-called elections in certain areas of Donbas,support,no_relation
"That is a clear and blatant violation of the ceasefire agreement, which called for the withdrawal of Russian weapons and troops from Ukraine and a sealing of the border under international observation. [SEP] We are profoundly worried by the recent reports of the Organization for Security and Cooperation in Europe (OSCE) Special Special Monitoring Mission in Ukraine, registering unmarked convoys of trucks carrying substantial amounts of heavy weaponry, ammunition, Grad multiple-launch rocket systems and howitzers, as well as armoured personnel carriers and tanks, moving cross the border and westwards inside the separatist held areas.",support,support
"Russia's disdain for the internationally accepted norms of behaviour, international law and the Charter of the United Nations is astounding, including the manipulation of all things humanitarian. [SEP] Those weapons did not just fall from the sky.",no_relation,no_relation
"For we have seen, time and again, how deadly, horrifying and inhuman the results of incitement and demonizing the other can be. [SEP] We have seen it in South Sudan, in the Central African Republic and elsewhere.",support,support
"We furthermore recall that in Minsk all parties agreed to allow the Organization for Security and Cooperation in Europe (OSCE) to monitor and verify the ceasefire. [SEP] It is clear that that is simply a cynical attempt to maintain the daily flows of arms, weaponry and militants from Russia to Ukraine.",no_relation,no_relation
"They are trying to lay the blame on Russia for the catastrophe caused by the course chosen. [SEP] I am talking about the United States, of course, which pushed Kyiv to escalate the crisis.",support,no_relation
"Russian and separatist actions in eastern Ukraine currently have nothing to do with improving the humanitarian situation in Donbas, or decentralizing power, as called for in points 3 and 8 of the Minsk protocol. [SEP] Asked where his authority came from, Daddy told the AP reporter:  ""We are an independent organization and we don't depend on anyone",support,no_relation
"We are particularly alarmed by the fresh violence that erupted in Sloviansk over night, including violent attacks targeting two Government helicopters by illegal armed groups. [SEP] All of that should be cause for optimism and hope.",no_relation,no_relation
"We are also following with concern the deteriorating situation for the people of Crimea. [SEP] Fighting has resumed with an intensity that we had not seen in Ukraine for several months, especially around what remains of the Donetsk airport.",no_relation,no_relation
In September we engaged in arrangements with the hope of ending the bloodshed and ensuring sustainable peace. [SEP] Moscow denies any Russian military participation just as hard.,no_relation,no_relation
our calls for reasonable dialogue and practical implementation of the principles of equal and indivisible security in the West have so far gone unheeded. [SEP] It is essential to step up efforts to create the conditions necessary for urgent dialogue to begin,no_relation,no_relation
"Belgium supports the proposal of Australia that the Security Council adopt a draft resolution that stresses the need for guaranteed access to the site and for the conduct of a full, independent international investigation. [SEP] Yet Russia continues to deny that fact",no_relation,no_relation
Do their families know where they are? [SEP] The detention of Russian citizen members of subversive groups coordinated by the Russian federal security services and military intelligence is carried out on a daily basis by the security services of Ukraine,no_relation,no_relation
There should be no confusion that cannot be resolved with a GPS. [SEP] The airport would have remained neutral territory had the Minsk agreements been properly implemented.,support,no_relation
"Lithuania supports the efforts of the Government of Ukraine to resolve this complex and unpredictable situation in a peaceful way. [SEP] A video of the kidnapping, as well as audio recordings of phone conversations intercepted by Ukraine's Security Service, provided sufficient proof that terrorist leaders, notably the self-proclaimed mayor of Sloviansk, Vyacheslav Ponomaryov, and the military commander of the terrorists, the Russian agent Igor Strelkov, were involved in the murder.",no_relation,no_relation
"My Government strongly condemns the actions of the separatist groups and their sponsors in the Donetsk region, as well as in the regions of Luhansk and Kharkiv. [SEP] Current developments in the situation clearly demonstrate that in dealing with the situation in Ukraine",no_relation,no_relation
"Overall, since the announcement of the ceasefire on 5 September 2014, Ukrainian forces and civilians have been shelled more than 5,660 times, some 1,500 Ukrainian military have been killed and wounded, and at least 151 civilians have been killed. [SEP] We believe that it will allow us to immediately resume the ceasefire and to protect civilians from the attacks carried out by the militants in the region in the course of the past four months.",no_relation,no_relation
this will not be the last time Russia uses this well-worn playbook. [SEP] If Russia succeeds in achieving its aims,support,no_relation
Ukraine itself is working to implement its Geneva commitments. [SEP] It has submitted to Parliament a draft law and amnesty for protesters who surrender their weapons.,support,support
"Russia's actions in Ukraine are a threat not only to the countries in Russia's immediate vicinity but also to the international order. [SEP] We have seen Russia's playbook in Transnistria, South Ossetia, Abkhazia and Crimea - so the question is not what Russia will try to do in eastern Ukraine, the question is what we, the international community, will seek to do to prevent yet another frozen conflict in Europe manufactured by Russia.",support,support
This is quite different from the authorities in Kyiv [SEP] who say they mourn the deaths of civilians but clearly indicate which civilians and from which regions.,support,no_relation
"If Russia is serious about peace, why does it not condemn the statements by separatists that they will attack Ukrainians first and accept no more ceasefires, instead of trying to erase those statements from its State-run news services? [SEP] That is an illegal act.",no_relation,no_relation
as affirmed to us in the briefing by Mr. Feltman that took place on 19 September (see S/PV.7269). [SEP] They make every effort to avoid full-scale military actions and use weapons only to defend themselves against militants' attacks.,no_relation,no_relation
"They are the ones being forced to live with no water or electricity and no opportunity to earn a living, and their children are the ones whose schools are in the crossfire. [SEP] These agreements remain a good basis forbringing about an end to the crisis based on three principles: respect for the ceasefire, monitoring of the eastern border of Ukraine, and political discussions for the purposes of finding a lasting solution.",no_relation,no_relation
"Since then, the Government of Ukraine has been implementing its commitments in good faith. [SEP] As we meet, observers from the special monitoring mission of the Organization for Security and Cooperation in Europe (OSCE) are reporting that most of Ukraine, including eastern Ukraine, is peaceful.",support,no_relation
"It must use its influence over the separatists to stabilize the situation and prevent further dangerous escalation. [SEP] Let me recall Bandera's words: ""I will kill every Pole from 16 to 60 years of age"".",no_relation,no_relation
"Our commitment to finding a peaceful solution resulted in the signing of the Minsk protocol and the Minsk memorandum amoong Ukraine, the OSCE and the Russian Federation, with the participation of representatives of militant groups. [SEP] We continued to provide humanitarian relief, working in close partnership with United Nations agencies and other international organizations, and the new law, adopted on Monday, on the temporary status of internally displaced persons will further facilitate our humanitarian efforts.",support,no_relation
"To tackle the crisis at its roots, both the current situation and the historical facts must be considered, taking into account the legitimate rights, interests and demands of the various regions and ethnic communities of Ukraine and the legitimate concerns of all the parties concerned, with a view to achieving a balance ofinterests for all. [SEP] Throughout the entire period of such articifically created confrontations, supported by Russia,",no_relation,no_relation
In the extremely difficult circumstances which now confront it [SEP] The efforts of the international community must be channeled through the host Government,no_relation,no_relation
we strongly support the continuation of its structured dialogue on current and future challenges and risks. [SEP] In order to strengthen the OSCE's utility and preserve its function as a primary forum for an open dialogue on core European security concerns,support,support
"The ongoing investigation of that tragic terrorist attack on civilians near Volnovakha, and the relevant conclusions of the Special Monitoring Mission of the Organization for Security and Cooperation in Europe [SEP] We discourage any military act that would put the lives of innocent civilians in danger.",no_relation,no_relation
"let us be more precise when we react to facts or allegations. [SEP] A draft law on amnesty for participants in the uprisings in the eastern regions has been prepared and would apply to those protesters who surrender their weapons and evacuate illegally seized administrative buildings, except for those suspected of committing serious crimes.",no_relation,no_relation
"Every effort must be made to achieve that goal. [SEP] Only the full implementation, in good faith, of the Minsk agreements by all parties will provide a way out of the crisis.",support,no_relation
"In both instances, the Ukrainian Government believes that the planes were fired on from Russian territory. [SEP] the members of the Security Council expressed their condolences and called for an international investigation and appropriate accountability.",no_relation,no_relation
"It is a dire moment. [SEP] As for the internally displaced persons, Ukraine has over 400,000.",support,no_relation
"France requests that all efforts be brought forth to shed light on the circumstances that led to the tragedy. [SEP] Ukrainian pilot Nadia Savchenko, who has long had a distinguished career in the Ukrainian military, was taken by separatists in mid-June.",no_relation,no_relation
"we are being bombarded by Russian disinformation and propaganda [SEP] Russian leaders have told us one thing and then ordered their military, their special forces and their separatist rebel proxies to do another.",no_relation,support
"We proposed tripartite talks among Ukraine, the European Union and Russia at the start ofthe crisis on the political confrontation that focused on whether Ukraine should sign an association agreement with the European Union. [SEP] the OSCE remains a key instrument for promoting peace and security in Europe in a context characterized by a broad spectrum of threats.",no_relation,no_relation
"Russia must stop blocking the expansion of the OSCE Special Monitoring Mission. [SEP] First, at Minsk, all sides agreed to secure continuous monitoring on the Ukraine/Russian border and verification by the Organization for Security and Cooperation in Europe (OSCE) of the creation of a security zone in the border regions of Ukraine and Russia.",support,support
"that Russia has fulfilled none of its obligations under the Minsk agreements. [SEP] As for the internally displaced persons, Ukraine has over 400,000.",no_relation,no_relation
"For several days, fighting has escalated in eastern Ukraine because the separatists have refused to clasp the hand being extended to them. [SEP] only that election will make it possible to elect legitimate representatives of the relevant regions, who will be able to participate in a resumed inclusive national dialogue in Ukraine.",no_relation,no_relation
"While Ukraine honoured the ceasefire agreement [SEP] But in Sloviansk and other eastern cities, we continue to see, encouraged by Russia, heavily armed paramilitary forces armed with automatic rifles and rocket-propelled grenades.",no_relation,no_relation
"recent opinion polls clearly show that the predominant majority of people in the region see their future inextricably linked to Ukraine. [SEP] The Secretary-General has clearly outlined the importance of regional organizations in the maintenance of international peace and security, and his ambition to further enhance cooperation and coordination with those organizations.",no_relation,no_relation
"since he is a resident of Crimea, they now falsely claim, without his permission, that he is a Russian citizen, in a grave violation of his rights as a citizen of Ukraine, as well as contrary to Ukrainian legislation and internationally recognized legal standards. [SEP] the Crimean Tatar leader Mustafa Dzhemilev has been barred from returning home to Crimea.",no_relation,no_relation
"the Russian Federation effectively violated the United Nations Charter and all 10 principles of the Helsinki Final Act by resorting to armed aggression against the sovereign State of Ukraine, the illegal occupation of Crimea and hybrid warfare in Donbas. [SEP] we urge the representatives of States that possess some form of influence with Ukraine's leadership, especially Washington, DC, to stop egging on the Ukrainian hawks, covering and justifying their inhumane actions, and pushing them towards a military solution to the conflict.",no_relation,no_relation
"As we can see, there is not a single word about the implementation ofthe Minsk agreement here, just about a victory on the battlefield. [SEP] Several hundred armed vehicles have been fully rebuilt and have entered the anti-terrorist operation area.",support,no_relation
"Contrary to Russia's claims [SEP] Therefore, let me ask again: How can a bunch of illegal militants expand their offensive, continue capturing territory and threaten to carry out attacks on three fronts against the State of Ukraine?",no_relation,no_relation
But the Ukrainian authorities are doing none of those things. [SEP] We are concerned about President Poroshenko's decision to recall the law on a special status for specific areas of Luhansk and Donetsk provinces.,support,no_relation
violence has been the result of such strategy [SEP] Ukrainian counter-terrorism operations are targeted exclusively at illegal armed groups threatening civilians.,no_relation,no_relation
The OSCE confirmed that those rockets had come from the direction of the separatist-controlled city of Horlivka. [SEP] But that is not what any of us want.,no_relation,no_relation
The German chairmanship has set itself an ambitious and noble task. [SEP] Rebuilding trust and confidence can happen through a renewed respect for the common principles and commitments to which we have all agreed.,no_relation,support
which is an inclusive political instrument designed to achieve peace and tranquillity for the entire population of eastern Ukraine. [SEP] We are not going to let the Crimea scenario be repeated in eastern Ukraine.,no_relation,support
the United States is committed to the institutions that help keep Europe safe (see S/PV.7886). [SEP] As Ambassador Nikki Haley made clear yesterday,support,no_relation
"its commitment to continue exerting efforts to enhance informal and alternative channels of communication to improve mutual understanding and trust is very welcome. [SEP] Those agreements offer a sound basis for envisioning a solution to the crisis that is based on three pillars: respect for the ceasefire, the monitoring of the border, and political discussions aimed at finding a lasting solution.",no_relation,no_relation
"We call on the Russian Federation to use its influence on the separatists to encourage the proper holding of local elections, scheduled for 7 December, under the new Ukrainian law. [SEP] The ongoing investigation of that tragic terrorist attack on civilians near Volnovakha, and the relevant conclusions of the Special Monitoring Mission of the Organization for Security and Cooperation in Europe",no_relation,no_relation
